essay_id,score,score_bin,grade,ell,prompt_id,word_count,token_count,regime,half_life,delta_max,delta_128,delta_late,ppl_W32,ppl_W64,ppl_W128,ppl_W256,ppl_W384,ppl_W512,auc,log_slope,ratio_128_32,ratio_512_128,slope_early,slope_late
EA03135D3C88,4,mid,11,ELL,Summer projects,1027,1234,extended,182.55435473249435,1.708595532605699,0.6371153015755553,1.0714802310301437,9.64108710445517,9.498363833102138,9.003971802879615,8.494400099183238,8.069270106936655,7.932491571849471,525.332412420141,0.6605362183172642,0.2240148227488571,1.6817681640676747,0.45958154302876514,0.7993579193015007
3C9ABAD0EB27,4,mid,10,non_ELL,Distance learning,900,1026,extended,116.50134040505402,2.5710229728644087,1.433568669831601,1.1374543030328077,17.533405602206326,16.923903395019323,16.099836932374725,15.354406681976972,15.137631496257628,14.962382629341915,916.9951158629228,0.9640798602959042,0.4251642910545749,0.7934424956192886,1.0341012053699195,0.8210308449534861
883D374AC02F,4,mid,8,non_ELL,Mandatory extracurricular activities,763,875,extended,102.60303413570672,2.1124653845366925,1.2516880640920958,0.8607773204445968,6.735621142542318,5.9764778912267404,5.483933078450222,5.305878000169716,4.944993245047539,4.623155758005625,704.006207929362,0.6911646576483973,0.6064955583532045,0.687693160251517,0.902902081402787,0.6043435204779702
CBCA3CFF320B,4,mid,11,ELL,Distance learning,721,957,extended,178.81676504705624,4.478304686853855,1.9633764005663876,2.514928286287468,13.86639171545362,13.213560985929476,11.903015314887233,11.208376042720618,10.811904744896989,9.388087028599765,1237.631847771252,1.4816467553730368,0.33250411349337694,1.2809200953836313,1.4162766982477755,1.613786103195717
5ED9F80F1134,4,mid,12,ELL,Distance learning,871,1078,extended,124.738686898017,5.032652603082289,2.576315664031068,2.456336939051221,18.84450046868825,17.44541590124235,16.268184804657178,14.888546640082918,14.200605916328785,13.811847865605955,1737.352722345147,1.82895602524413,0.5430563447558291,0.9534301146963793,1.858418916131092,1.7916430609239329
3FDCA0372760,3,mid,9,non_ELL,Does the electoral college work?,689,880,extended,285.79894300193047,3.61127333756998,1.1407343336318192,2.4705390039381605,12.426395097169555,11.919168284871082,11.285660763537736,10.73756671620327,10.235822045601177,8.815121759599576,861.5422599878971,1.1287843216575244,0.4446493783382385,2.165744407878536,0.822865883051201,1.5916826701594553
0A1C9CA990BD,4,mid,10,non_ELL,Car-free cities,592,843,extended,142.88944135751467,2.2380839011164007,0.996862443580433,1.2412214575359677,12.237969761904695,11.720169547734193,11.241107318324264,10.190767247287196,10.011203905988662,9.999885860788297,810.8585259636473,0.8845274516916488,0.5194299549602046,1.2451281172534419,0.7190842519009712,0.9242458563314838
0E0FF9B702E0,4,mid,9,non_ELL,Does the electoral college work?,632,794,extended,258.48364145273456,5.22633081285972,1.6580636854394388,3.568267127420281,15.694613548656372,14.917813699056335,14.036549863216932,13.09412338810035,12.440876330210912,10.468282735796652,1280.2867831181998,1.6538179430924704,0.4684981984839502,2.152068800948724,1.1960401282307798,2.3070718043268634
C695BEF42436,4,mid,10,non_ELL,Car-free cities,624,809,extended,100.35626498204186,3.845784507478614,2.537447193105768,1.3083373143728458,13.27944778179621,12.164800948117364,10.74200058869044,10.159483448057896,9.94616505557203,9.433663274317595,1369.2438107085688,1.347408400327871,0.4392788298047482,0.5156116422550938,1.8303812410056575,0.8828698431646871
87A9DEE6758F,4,mid,9,non_ELL,Does the electoral college work?,666,843,extended,180.07402550372507,1.7875294338864132,0.6902327750805632,1.09729665880585,7.727222411269801,7.602143541423101,7.0369896361892375,6.536700128965434,6.222387273925476,5.939692977383388,531.6737656441385,0.6711626586939232,0.18121259140744328,1.5897487027876556,0.4978977008338781,0.7806313411717638
153972503B34,3,mid,9,non_ELL,Distance learning,966,1136,extended,119.66505643166558,1.891754396825874,1.0064116708640718,0.8853427259618023,12.556685661752756,12.015088923960487,11.550273990888686,11.297318657495746,10.906832043854452,10.664931264926883,616.0646848497156,0.6488602813093145,0.5381463207071836,0.8797023639458372,0.7259725633241849,0.6400598835405976
A44F6859B4D8,3,mid,8,non_ELL,Mandatory extracurricular activities,763,939,extended,127.28265115021392,2.6472062827406697,1.339336595036647,1.3078696877040228,9.660109486285704,9.724470736369026,8.320772891249058,7.798954857049235,7.494726040075316,7.012903203545036,810.3050488721187,1.0202470935588672,-0.04805457442276627,0.9765056017664018,0.9661271318702391,0.8967632505660392
66E18A122E84,3,mid,10,non_ELL,Driverless cars,704,974,extended,210.79111046494725,7.327576734876466,1.2141008635024129,6.113475871374053,15.749264435585506,15.074605728918604,14.535163572083093,10.74780042714083,8.3731491295515,8.42168770070904,2202.2323641016083,2.978646467947842,0.5556858799364169,5.03539372646357,0.8757886474569698,4.711080484118769
32E2949B0C66,3,mid,8,ELL,Mandatory extracurricular activities,1109,1290,extended,251.6464301761852,1.585807922108021,0.3160341301369929,1.269773791971028,10.105625127372056,9.893001324497238,9.789590997235065,9.29593066049584,8.574455976175324,8.519817205264035,441.66746915939314,0.598699410509899,0.6727874700832219,4.017837539953745,0.22797043615014723,0.9877339140476841
CA92495BE92E,4,mid,8,non_ELL,Seeking multiple opinions,748,919,extended,60.98614039576171,2.396075591331437,1.6096391110720436,0.7864364802593933,9.701111782382098,8.378506946489267,8.091472671310054,7.882066890258337,7.540819991941886,7.305036191050661,880.7143199991725,0.7460593557864477,0.8216778697753909,0.48857938083749397,1.1611091815822783,0.5641210251523006
8DFFA4FB6135,5,high,8,non_ELL,Seeking multiple opinions,1145,1319,extended,163.56788098344646,2.323336799968626,1.0205960541779042,1.3027407457907216,7.873273319792097,7.34071720489576,6.852677265614193,6.344992810877508,5.91367801790328,5.549936519823471,718.6815736969311,0.811558864847152,0.521808910309098,1.27645089402201,0.7362044330566533,0.9269660949570512
0C06B988433C,5,high,11,non_ELL,Distance learning,657,807,extended,243.60510479889103,0.9805872816498856,0.3018389894736621,0.6787482921762233,10.17518137963492,10.163700354525307,9.87334239016126,9.664682094277897,9.285188836966022,9.194594097985036,271.548172207643,0.37686084608028064,0.03803691872157545,2.248709795112335,0.21773080663029168,0.5159307344402063
158F2C1BBEF3,6,high,8,non_ELL,Mandatory extracurricular activities,790,952,extended,268.4362003960228,2.392224689175718,1.117393518362224,1.2748311708134938,11.348147115987103,10.838702396867175,10.23075359762488,10.268517029677144,9.069619570261851,8.955922426811386,714.6696812882832,0.8371283093107352,0.45592238611391533,1.1408972308001462,0.806029043831326,1.0250327432645243
45C70D14F6F3,5,high,9,non_ELL,Does the electoral college work?,717,942,extended,113.72566273229148,5.802437901737351,3.514453482920768,2.287984418816583,15.053007376839886,14.28803425964641,11.53855389391912,10.757950247347932,10.546626003635565,9.250569475102536,1872.0463980419943,2.062527930388146,0.2176648861369272,0.6510213977608557,2.535142305622368,1.4540599681404187
229CBC81F9B7,6,high,11,non_ELL,Summer projects,974,1147,extended,59.75672922471723,2.2982810971536445,1.819597828555376,0.4786832685982682,8.413032458398272,7.088218671559418,6.593434629842895,6.346943698517963,6.149893352140583,6.114751361244627,939.5036103930779,0.7567500297330658,0.7280805494754057,0.26307091659826104,1.3125623818345842,0.3626336616365711
0B1B547521F1,5,high,10,non_ELL,Exploring Venus,766,966,extended,118.93719686936848,2.5322025829556605,1.3991929828676373,1.1330096000880232,12.581410428832164,12.12208871163926,11.182217445964527,10.94817907211878,10.652159856728137,10.049207845876504,774.4286209783437,0.8583556213437749,0.32827617263454834,0.8097593498260169,1.0093043888148885,0.7452076696861784
457D9B0CF71F,6,high,10,non_ELL,Car-free cities,717,956,extended,91.49564694543096,2.049693135679197,1.2969687586631142,0.752724377016083,11.736003485730974,10.916123587858538,10.43903472706786,10.024075798120734,9.787223300944769,9.686310350051777,763.6142042797495,0.7172696489207286,0.6321508458827872,0.5803720189775227,0.935565198155595,0.554875488969224
CC5894978F31,5,high,9,non_ELL,Does the electoral college work?,628,871,extended,237.27661664742595,2.8879188194904426,0.9299142364632688,1.958004583027174,14.384264480276672,14.007463198516644,13.454350243813405,12.852228909910998,12.352199860147463,11.496345660786227,748.3898570556883,0.9665669079504067,0.40520003564319185,2.105575445832549,0.6707913286988011,1.321552909004742
F612D53B4DD9,5,high,11,non_ELL,Distance learning,717,877,extended,73.35728053711307,4.32157975424551,2.967604080917411,1.3539756733280992,12.821393783403805,10.798766628057033,9.853789702486392,8.91580715651779,8.685438552983465,8.499814029158292,1687.8745572316427,1.490886058859139,0.6815690706024005,0.4562521267693929,2.140673845430701,0.9790297283323759
A16CBD1B02FC,5,high,8,non_ELL,The Face on Mars,628,855,extended,165.92164952326186,5.745695441161158,1.832483580240483,3.9132118609206743,12.652584923324786,11.659075079263436,10.820101343084303,7.30847641015924,6.957196794231924,6.906889482163629,2004.3869746614216,2.3487524507316855,0.5421657551392457,2.1354689903454034,1.321857486861699,2.8910595825852843
B6113C09A9DE,5,high,11,non_ELL,Summer projects,977,1141,extended,88.54306425906283,2.016121263162284,1.3883485825275592,0.6277726806347248,8.871502052305239,8.099988720755348,7.48315346977768,7.341717965043434,7.101438323073625,6.855380789142955,721.7263851905843,0.6705833659759405,0.555705779700737,0.45217223436194437,1.0014818075188658,0.43649045636298683
FBE8983EF69C,5,high,8,ELL,Mandatory extracurricular activities,712,826,extended,173.29798957889204,1.327113491400329,0.4617842901213755,0.8653292012789535,6.462250718105012,6.180636533628758,6.000466427983636,5.430311448608574,5.218007853943012,5.135137226704683,434.1353492644133,0.5044312707872475,0.6098392485422891,1.873881853043355,0.33310695265926954,0.638471465138746
FA5D64EC3C72,5,high,11,non_ELL,Distance learning,999,1141,extended,93.50303391966912,1.3560398221352177,0.9746225152319888,0.3814173069032289,9.652534264940094,9.22817946375336,8.677911749708105,8.338131923017738,8.085808522696425,8.296494442804876,569.5037353091393,0.5483412628926192,0.4354042663232801,0.39134875394546004,0.7030415347319593,0.3424908645116922
850401568E9C,5,high,9,non_ELL,Does the electoral college work?,702,913,extended,100.86632558772313,1.7397410943844545,1.125923379562611,0.6138177148218436,8.301089763501007,7.779116332725647,7.175166383938397,6.871624481702267,6.635411667977114,6.561348669116553,640.6651514531302,0.6339998460512657,0.4635958718417696,0.5451682822860417,0.8121820380579604,0.4580446737489519
EB793B72A8C4,5,high,8,non_ELL,Mandatory extracurricular activities,886,1080,extended,165.5814133161624,1.4892232458993284,0.6443816245866723,0.8448416213126562,6.378522608028665,6.3103874247802905,5.734140983441993,5.3927637264843495,5.154957451648067,4.889299362129337,443.23488934818846,0.5571291066855889,0.10573731566612983,1.3110889402759827,0.464823087115583,0.5916635287923132
B651AEF954C3,5,high,8,non_ELL,Seeking multiple opinions,844,1017,extended,91.43727728234288,2.011927778413357,1.2640970376029763,0.7478307408103806,9.059001476808406,8.246745009858143,7.79490443920543,7.505334129859206,7.279673000117075,7.0470736983950495,715.7284692679414,0.6710424652800153,0.6425586349687926,0.5915928275794733,0.9118532636761219,0.5256194678584113
E2F4E68CFEAD,6,high,11,non_ELL,Distance learning,735,991,extended,136.52066110324063,2.10792735710786,1.0147428417116036,1.0931845153962565,14.766185064945494,14.325308316804817,13.75144222323389,13.162254711256876,12.7054709367971,12.658257707837636,722.5592412451069,0.8035363957554326,0.4344714049887111,1.0773020222072625,0.7319822327574526,0.8349698990922797
839F4F7F7DD7,6,high,11,non_ELL,Distance learning,934,1152,extended,318.0090499537725,1.2525792140491578,0.5581097295053006,0.6944694845438573,10.26478502070434,9.970269916902716,9.70667529119904,9.75209321317358,9.517602951735151,9.012205806655183,309.1441849061258,0.36011484269687144,0.5277010742362047,1.244324275012059,0.4025910695145878,0.43633188763543995
F01079641FE1,5,high,8,non_ELL,Seeking multiple opinions,967,1277,extended,107.55450711835476,2.701143281979478,1.5828071346514712,1.118336147328007,13.87944000327915,13.023593655554665,12.29663286862768,11.452276662370002,11.266873496489149,11.178296721299672,1010.9887001694941,1.0051147264112177,0.5407142342158704,0.706552379531865,1.1417540019226724,0.820294415506493
77137A574A95,6,high,11,non_ELL,Distance learning,1032,1257,extended,104.10602585057822,2.3110413514004584,1.7226899802219575,0.5883513711785007,13.194967760177036,12.991440530462576,11.472277779955078,11.352523040803511,10.858025223084995,10.883926408776578,858.0157604448237,0.9235433615672276,0.11814501277138498,0.34153061661315015,1.2426581457276629,0.482222731120618
CE94B3F26D2F,5,high,11,non_ELL,Summer projects,897,1003,extended,224.90410863308625,1.4447891928214762,0.5049953690733666,0.9397938237481096,10.05757059644121,9.887883065547337,9.552575227367845,9.265414017263256,8.682834288489207,8.612781403619733,426.4533548071578,0.5438298166906972,0.3360179939971304,1.860994934414101,0.36427715731701765,0.7300547018509805
E5DADE9ABA43,5,high,8,non_ELL,The Face on Mars,604,782,extended,280.0261282730371,3.907664596562859,0.974209675191302,2.933454921371557,8.92204452317537,8.606073947555823,7.947834847984067,7.2620833909900115,5.696474948679704,5.01437992661251,984.1291810832972,1.3847979139707007,0.3243352880451539,3.011112490538061,0.7027437335922698,2.1684838557434576
939B172F88F0,5,high,11,non_ELL,Summer projects,905,1029,extended,62.59340388773707,2.7357984193073595,1.5232154675566338,1.2125829517507256,17.108061777642316,15.677270523764763,15.584846310085682,15.583306243380832,14.252666035846415,14.372263358334957,950.6571272425756,0.8865080359282971,0.9393229548624942,0.7960679086956824,1.0987677006246597,1.0353569728442649
1028F5A588AA,6,high,10,non_ELL,Facial action coding system,722,844,extended,128.47067555992322,7.859304956271716,3.9225646741016007,3.936740282170115,22.645223702058757,20.186951847766768,18.722659027957157,16.795134011504647,15.67421471786366,14.785918745787038,2638.6594052890578,2.74508188365173,0.6267001460861871,1.003613862165769,2.829532301446306,2.8235647297398403
8B537610A20A,6,high,11,non_ELL,Distance learning,835,961,extended,237.9414204829761,1.9067736209243435,0.2590405077706759,1.6477331131536674,6.816015548078509,6.791284214070272,6.556975040307833,5.748577928881812,5.221926730534968,4.909241927154166,488.7638884202886,0.7278358193863732,0.09547284407785114,6.360909061421302,0.18685822797505658,1.1982387351663222
AE6BE874B204,6,high,11,non_ELL,Distance learning,1028,1152,extended,242.5991920877377,1.1566089451861092,0.3160584258560153,0.840550519330094,5.844673206745794,5.725183761961627,5.528614780889779,5.235702646250631,4.898267202245953,4.688064261559685,309.18827504308905,0.4141073095643228,0.37806125389804507,2.659478281756102,0.22798796180682274,0.6082030415319555
C9F79E2B45C6,6,high,8,non_ELL,The Face on Mars,759,997,extended,111.67953064629096,2.80714325765166,1.620691868727512,1.186451388924148,10.657400998651838,9.888136564549525,9.036709129924326,8.377695752012608,7.950024255278298,7.850257741000178,1010.5147754460929,1.0409231404330188,0.47465187488495375,0.7320647507509811,1.1690820609111245,0.8907678174574162
943370C19A7A,6,high,8,non_ELL,Seeking multiple opinions,938,1091,extended,106.48410139360202,2.7458303819843684,1.8013843208721134,0.9444460611122548,9.969557968968902,9.442674184372844,8.168173648096788,8.067033464952779,7.86098204597831,7.223727586984533,887.3773155681926,0.93162488081905,0.2924882705434975,0.5242890426930192,1.299424113228666,0.5922017240018838
DB7C2E4235B4,5,high,11,non_ELL,Distance learning,812,935,extended,249.62208931563785,2.3816930849863107,0.7425710570691546,1.639122027917156,10.00813214604194,9.799144384710612,9.265561088972785,8.793777858992584,8.238764447865005,7.6264390610556285,615.6630055706314,0.8236710080941176,0.2814380648717697,2.2073605109073178,0.5356517907706725,1.1385513115262433
95AF348EDA56,5,high,8,non_ELL,Seeking multiple opinions,714,870,extended,410.56119109541737,2.4373704910198537,0.4538269301745279,1.9835435608453256,7.548873183908045,7.346014230961941,7.095046253733517,6.747821120447934,6.649293929889038,5.111502692888191,426.9771351007653,0.6718941281830414,0.44699628747921594,4.370704841342306,0.3273669307923267,1.1752169673615809
25FA1DF1C205,5,high,11,non_ELL,Distance learning,724,870,extended,113.1238164234762,1.5374514648033797,0.8466353551449668,0.6908161096584129,8.682162368473637,8.170708132190267,7.8355270133286705,7.769475980848022,7.178706580144377,7.144710903670258,513.4898897051589,0.5315727286616666,0.6041021476073315,0.8159547146954742,0.6107183141544551,0.5551103123686535
A42A600EEB0D,5,high,11,non_ELL,Distance learning,887,1070,extended,245.07763523745223,1.114933631221966,0.2449722882612626,0.8699613429607034,8.658386491014534,8.575553391710944,8.413414202753271,8.071766548018537,7.796735861668666,7.543452859792568,284.227714097618,0.3979289359260971,0.33813252875055316,3.551264304772672,0.17671015271487264,0.615865621286152
2E62A47405BC,5,high,10,non_ELL,Summer projects,713,820,extended,112.42289726353847,3.227740242902432,1.7919950545960877,1.4357451883063446,11.187352471980212,10.127200553693914,9.395357417384124,8.94826082356211,8.295452369018692,7.95961222907778,1086.261137041314,1.1042623987548066,0.5916042656296584,0.8011993027681423,1.2926511892816615,1.0503579012165258
D7B12358DBA3,6,high,11,non_ELL,Distance learning,893,1043,extended,127.91657523688905,2.390586124900782,1.1961774872718731,1.194408637628909,9.272877176157884,8.755193537284137,8.076699688886011,7.624962189967394,7.40951728317341,6.882291051257102,742.1225499720852,0.8175328940372043,0.43278162679221616,0.9985212481744675,0.8628596644550763,0.7968277929947295
FD9C10176D2A,6,high,11,non_ELL,Distance learning,739,862,extended,81.5277477378282,0.5727313925035178,0.4917356108614168,0.0809957816421009,6.442818622118724,6.233911449630995,5.951083011257307,5.858349708913438,5.793512069997579,5.870087229615206,251.81223160411523,0.22521402830662302,0.4248363711584112,0.16471408588898714,0.3547122636091356,0.07973461428244967
BD0D555216AB,5,high,11,non_ELL,Summer projects,688,787,extended,172.00077763988037,1.7179994123732332,0.6366578853278018,1.0813415270454314,9.538480284616892,9.030710042164378,8.901822399289092,8.255021260844353,7.846039858567416,7.82048087224366,576.3592205982941,0.6384579523971193,0.7975558838654375,1.6984656154673627,0.4592515869526357,0.8258711405338619
D6DA25B584B2,5,high,11,non_ELL,Summer projects,754,850,extended,198.59017763903432,2.664742434901345,1.064542721273071,1.6001997136282746,9.782266598771722,9.435097765694596,8.717723877498651,8.232074901149057,8.018058240986154,7.117524163870376,713.6469281558568,0.8799668451599129,0.3261201510653808,1.5031803624702065,0.7679052523975509,1.0242566232089947
ED969486C983,6,high,11,non_ELL,Summer projects,628,779,extended,114.3048520524699,3.7151347140286006,1.9600117944057176,1.7551229196228828,12.888569650380456,11.407299963629963,10.928557855974738,10.579128215346406,9.725435814400203,9.173434936351857,1197.5203336146335,1.1853009133839079,0.7557452924407622,0.8954654888467343,1.413849647936504,1.2627618425797764
6461A204CC58,6,high,11,non_ELL,Summer projects,638,783,extended,269.98272766381854,2.5655388926488696,1.235716528442845,1.3298223642060245,10.163603022522317,9.909045241812244,8.927886494079472,8.923755950332767,8.530838057532659,7.598064129873447,662.7363900930628,0.8200423775995211,0.20600014230678526,1.076154873384889,0.8913810537645093,0.8368202151951173
BA0183CB23C5,6,high,8,non_ELL,Seeking multiple opinions,727,859,extended,201.92175167120388,2.7632602543958047,0.813092116713845,1.95016813768196,12.11292926796732,11.675216714913986,11.299837151253474,10.315379076373898,10.013465956570732,9.349669013571514,774.7334304151425,0.9691755968668333,0.5383308287655915,2.3984590399961863,0.5865219822844885,1.3331999624139672
C0BB113BE4C6,6,high,11,non_ELL,Summer projects,927,1158,extended,119.81765562671607,5.466139492629546,3.063564343209853,2.402575149419693,15.423525463941605,14.94499705130772,12.35996112073175,12.076737563573444,10.152270427872883,9.957385971312055,1770.0139641467847,2.0875719139631252,0.15619988974427942,0.7842417786147728,2.2098945426965564,1.9041050233480306
CC0AC8356D9E,5,high,11,non_ELL,Distance learning,753,858,extended,112.52609570576728,4.682015385957829,2.851751589884662,1.830263796073167,17.047336210228544,16.308019128172063,14.19558462034388,13.48070872789338,12.987607267009864,12.365320824270714,1585.077979739832,1.7209448244919403,0.25925016915178833,0.6418033753589275,2.0571039382869114,1.270970146288477
F3CB6601CF24,5,high,8,non_ELL,Seeking multiple opinions,738,893,extended,78.14692207695896,2.149925024109629,1.7309299931009343,0.4189950310086949,11.644398211174352,10.755581093265594,9.913468218073415,9.518437692640036,9.547182598257889,9.494473187064722,886.9942473660261,0.7736869189755423,0.5134910836667951,0.24206353386832796,1.2486020585863442,0.294498530184164
6DFB980B835D,5,high,11,non_ELL,Summer projects,883,1116,extended,177.69178084503113,2.269838469258436,0.9540371468421308,1.3158013224163048,9.515150869663746,8.929310339811325,8.561113722821615,8.095183405110689,7.604511718111977,7.24531240040531,691.2952204237184,0.7773203889333862,0.6140646952705737,1.3791929661980307,0.6881923302864992,0.9429357679133245
5847329FD197,5,high,11,non_ELL,Distance learning,740,882,extended,192.892049519412,1.4160991316402392,0.3104089337108693,1.1056901979293698,7.954304177055699,7.844948763475716,7.643895243344829,6.859546447353138,6.566729889347341,6.538205045415459,443.4171601416555,0.5817053545737579,0.3522946722978076,3.5620437360197434,0.2239127146561511,0.8322987598428446
5AD3EAC6A195,6,high,11,non_ELL,Distance learning,927,1123,extended,121.47166664019704,1.5466627253834453,0.8313331463209099,0.7153295790625354,9.201156204104157,8.938438958301541,8.369823057783247,8.091823755315117,7.660519410481387,7.654493478720711,530.6008872985851,0.5945947787260851,0.3160192119913407,0.8604607938805868,0.5996801037618981,0.5633949628088566
C29C7F7833BC,5,high,8,non_ELL,Seeking multiple opinions,699,817,extended,227.4200397001452,5.511522158594632,2.1894815209475684,3.3220406376470635,13.330196339059508,12.33309083584503,11.140714818111938,10.411648689317564,8.866082718942247,7.818674180464875,1555.7693508572966,1.8815384701237594,0.4554071334582204,1.5172727451060382,1.5793770661945428,2.3830590265287745
1C088E6CD17E,6,high,11,non_ELL,Distance learning,851,1039,extended,211.287969494164,1.5782021603693988,0.6024724089961655,0.9757297513732331,11.10944888109868,10.862294289585227,10.506976472102512,10.220158699293124,9.78940599812102,9.53124672072928,453.5003422121713,0.5566110194110333,0.41023387597991234,1.619542632664255,0.43459197836560026,0.7070205022385114
31998D3364B9,5,high,11,non_ELL,Distance learning,710,840,extended,181.5089691934865,1.3164643715239626,0.3414705258579795,0.974993845665983,8.132928251472148,7.845900133882239,7.791457725614168,7.0337250860430105,6.8114838701936495,6.816463879948185,440.65512588279256,0.5232700244657099,0.8405648389966347,2.8552796561759215,0.24631891713252682,0.7361903613101187
D7F4D3366332,6,high,10,non_ELL,Facial action coding system,688,812,extended,140.4868533098712,4.891299147436552,2.284371658510077,2.606927488926475,13.648445330264597,12.530721510709848,11.364073671754518,9.710849065493614,9.467446282128437,8.757146182828043,1625.1737680436493,1.7767684660322605,0.48929158063699457,1.1412011172589906,1.6478258316398937,1.8003111634424627
