doc_id,target_idx,target_pos,target_pos_frac,pos_eligible,pos_quartile,eligible_start,eligible_end,I_256,I_256_demeaned,age_months,age_group,task,subject_id
ECSC_4050_1_64F_4050_YR1,1,258,0.7565982404692082,0.044444444444444405,early,0.750733137829912,0.8826979472140762,17.986429070226844,11.603423736013893,64,4-6yr,unknown,4050
ECSC_4050_1_64F_4050_YR1,4,265,0.7771260997067448,0.19999999999999984,early,0.750733137829912,0.8826979472140762,10.519885863406456,4.136880529193505,64,4-6yr,unknown,4050
ECSC_4050_1_64F_4050_YR1,2,260,0.7624633431085044,0.08888888888888881,early,0.750733137829912,0.8826979472140762,15.309855390635086,8.926850056422134,64,4-6yr,unknown,4050
ECSC_4050_1_64F_4050_YR1,13,286,0.8387096774193549,0.666666666666667,mid,0.750733137829912,0.8826979472140762,2.4028299143692227,-3.9801754198437287,64,4-6yr,unknown,4050
ECSC_4050_1_64F_4050_YR1,6,270,0.7917888563049853,0.31111111111111084,mid,0.750733137829912,0.8826979472140762,8.09419729863805,1.7111919644250992,64,4-6yr,unknown,4050
ECSC_4050_1_64F_4050_YR1,10,279,0.8181818181818182,0.5111111111111115,mid,0.750733137829912,0.8826979472140762,0.7962746727329941,-5.586730661479957,64,4-6yr,unknown,4050
ECSC_4050_1_64F_4050_YR1,16,293,0.8592375366568915,0.8222222222222224,late,0.750733137829912,0.8826979472140762,0.9180095721101936,-5.464995762102758,64,4-6yr,unknown,4050
ECSC_4050_1_64F_4050_YR1,19,301,0.8826979472140762,1.0,late,0.750733137829912,0.8826979472140762,0.4516202565588987,-5.931385077654053,64,4-6yr,unknown,4050
ECSC_4050_1_64F_4050_YR1,17,296,0.8680351906158358,0.888888888888889,late,0.750733137829912,0.8826979472140762,0.9679459692388176,-5.415059364974134,64,4-6yr,unknown,4050
ECSC_4051_1_120M_4051_YR1,1,278,0.3633986928104575,0.05092592592592603,early,0.3346405228758169,0.8993464052287582,5.23274988784184,-5.052559086543895,120,10+yr,unknown,4051
ECSC_4051_1_120M_4051_YR1,4,346,0.4522875816993464,0.20833333333333345,early,0.3346405228758169,0.8993464052287582,25.629482294595093,15.344173320209357,120,10+yr,unknown,4051
ECSC_4051_1_120M_4051_YR1,2,301,0.3934640522875817,0.10416666666666677,early,0.3346405228758169,0.8993464052287582,3.1875720317688687,-7.097736942616867,120,10+yr,unknown,4051
ECSC_4051_1_120M_4051_YR1,13,551,0.7202614379084967,0.6828703703703703,mid,0.3346405228758169,0.8993464052287582,13.59079813481348,3.3054891604277454,120,10+yr,unknown,4051
ECSC_4051_1_120M_4051_YR1,6,392,0.5124183006535947,0.3148148148148148,mid,0.3346405228758169,0.8993464052287582,5.277496661529854,-5.007812312855881,120,10+yr,unknown,4051
ECSC_4051_1_120M_4051_YR1,10,483,0.6313725490196078,0.525462962962963,mid,0.3346405228758169,0.8993464052287582,11.491294734956355,1.20598576057062,120,10+yr,unknown,4051
ECSC_4051_1_120M_4051_YR1,16,619,0.8091503267973856,0.8402777777777778,late,0.3346405228758169,0.8993464052287582,3.849787516294395,-6.4355214580913405,120,10+yr,unknown,4051
ECSC_4051_1_120M_4051_YR1,19,688,0.8993464052287582,1.0,late,0.3346405228758169,0.8993464052287582,9.655805535847326,-0.6295034385384088,120,10+yr,unknown,4051
ECSC_4051_1_120M_4051_YR1,17,642,0.8392156862745098,0.8935185185185185,late,0.3346405228758169,0.8993464052287582,14.652793971824416,4.36748499743868,120,10+yr,unknown,4051
ECSC_4052_1_124M_4052_YR1,1,259,0.7,0.04054054054054013,early,0.6918918918918919,0.8918918918918919,15.402530622981818,-3.1029708791389012,124,10+yr,unknown,4052
ECSC_4052_1_124M_4052_YR1,4,271,0.7324324324324324,0.20270270270270235,early,0.6918918918918919,0.8918918918918919,29.32108014164307,10.81557863952235,124,10+yr,unknown,4052
ECSC_4052_1_124M_4052_YR1,2,263,0.7108108108108108,0.09459459459459421,early,0.6918918918918919,0.8918918918918919,24.36565735263352,5.8601558505128,124,10+yr,unknown,4052
ECSC_4052_1_124M_4052_YR1,13,306,0.827027027027027,0.6756756756756755,mid,0.6918918918918919,0.8918918918918919,7.943382443268245,-10.562119058852474,124,10+yr,unknown,4052
ECSC_4052_1_124M_4052_YR1,6,279,0.754054054054054,0.31081081081081047,mid,0.6918918918918919,0.8918918918918919,49.51027106790597,31.00476956578525,124,10+yr,unknown,4052
ECSC_4052_1_124M_4052_YR1,10,294,0.7945945945945946,0.5135135135135134,mid,0.6918918918918919,0.8918918918918919,16.491534032567603,-2.0139674695531156,124,10+yr,unknown,4052
ECSC_4052_1_124M_4052_YR1,16,318,0.8594594594594595,0.8378378378378378,late,0.6918918918918919,0.8918918918918919,7.276784514757082,-11.228716987363637,124,10+yr,unknown,4052
ECSC_4052_1_124M_4052_YR1,19,330,0.8918918918918919,1.0,late,0.6918918918918919,0.8918918918918919,5.518815879692188,-12.986685622428531,124,10+yr,unknown,4052
ECSC_4052_1_124M_4052_YR1,17,322,0.8702702702702703,0.8918918918918919,late,0.6918918918918919,0.8918918918918919,10.71945746363697,-7.786044038483748,124,10+yr,unknown,4052
ECSC_4053_1_129M_4053_YR1,1,269,0.464594127806563,0.049056603773584874,early,0.4421416234887737,0.8998272884283247,26.05303706149602,8.47604187813172,129,10+yr,unknown,4053
ECSC_4053_1_129M_4053_YR1,4,311,0.5371329879101899,0.20754716981132068,early,0.4421416234887737,0.8998272884283247,7.882666070143623,-9.694329113220677,129,10+yr,unknown,4053
ECSC_4053_1_129M_4053_YR1,2,283,0.4887737478411053,0.10188679245283006,early,0.4421416234887737,0.8998272884283247,15.694525946897878,-1.882469236466422,129,10+yr,unknown,4053
ECSC_4053_1_129M_4053_YR1,13,437,0.7547495682210709,0.6830188679245284,mid,0.4421416234887737,0.8998272884283247,2.454143757305105,-15.122851426059196,129,10+yr,unknown,4053
ECSC_4053_1_129M_4053_YR1,6,339,0.5854922279792746,0.31320754716981125,mid,0.4421416234887737,0.8998272884283247,3.0945783121106683,-14.482416871253632,129,10+yr,unknown,4053
ECSC_4053_1_129M_4053_YR1,10,395,0.6822107081174439,0.5245283018867924,mid,0.4421416234887737,0.8998272884283247,31.34859567591463,13.77160049255033,129,10+yr,unknown,4053
ECSC_4053_1_129M_4053_YR1,16,479,0.8272884283246977,0.8415094339622641,late,0.4421416234887737,0.8998272884283247,8.882573856717055,-8.694421326647245,129,10+yr,unknown,4053
ECSC_4053_1_129M_4053_YR1,19,521,0.8998272884283247,1.0,late,0.4421416234887737,0.8998272884283247,16.485889343570705,-1.0911058397935953,129,10+yr,unknown,4053
ECSC_4053_1_129M_4053_YR1,17,493,0.8514680483592401,0.8943396226415093,late,0.4421416234887737,0.8998272884283247,46.296946626123,28.719951442758703,129,10+yr,unknown,4053
ECSC_4054_1_96F_4054_YR1,1,267,0.5028248587570622,0.049773755656108705,early,0.4821092278719397,0.8983050847457628,12.029397072218709,6.1571307422607795,96,8-10yr,unknown,4054
ECSC_4054_1_96F_4054_YR1,4,302,0.568738229755179,0.20814479638009065,early,0.4821092278719397,0.8983050847457628,1.6764488725035849,-4.1958174574543445,96,8-10yr,unknown,4054
ECSC_4054_1_96F_4054_YR1,2,279,0.5254237288135594,0.10407239819004538,early,0.4821092278719397,0.8983050847457628,9.02219480760915,3.149928477651221,96,8-10yr,unknown,4054
ECSC_4054_1_96F_4054_YR1,13,407,0.7664783427495292,0.6832579185520361,mid,0.4821092278719397,0.8983050847457628,11.619456062819433,5.747189732861504,96,8-10yr,unknown,4054
ECSC_4054_1_96F_4054_YR1,6,325,0.6120527306967984,0.31221719457013564,mid,0.4821092278719397,0.8983050847457628,3.164003237551153,-2.708263092406776,96,8-10yr,unknown,4054
ECSC_4054_1_96F_4054_YR1,10,372,0.7005649717514124,0.5248868778280542,mid,0.4821092278719397,0.8983050847457628,1.2440916326775824,-4.628174697280347,96,8-10yr,unknown,4054
ECSC_4054_1_96F_4054_YR1,16,442,0.832391713747646,0.8416289592760181,late,0.4821092278719397,0.8983050847457628,1.7092865219736746,-4.162979807984255,96,8-10yr,unknown,4054
ECSC_4054_1_96F_4054_YR1,19,477,0.8983050847457628,1.0,late,0.4821092278719397,0.8983050847457628,11.35592279890388,5.48365646894595,96,8-10yr,unknown,4054
ECSC_4054_1_96F_4054_YR1,17,453,0.8531073446327684,0.8914027149321266,late,0.4821092278719397,0.8983050847457628,1.0295959633641978,-4.842670366593731,96,8-10yr,unknown,4054
ECSC_4055_1_68F_4055_YR1,1,259,0.7275280898876404,0.0499999999999998,early,0.7191011235955056,0.8876404494382022,6.890600544491836,1.9691024412696043,68,4-6yr,unknown,4055
ECSC_4055_1_68F_4055_YR1,4,268,0.7528089887640449,0.19999999999999987,early,0.7191011235955056,0.8876404494382022,3.1041198503100684,-1.817378252912163,68,4-6yr,unknown,4055
ECSC_4055_1_68F_4055_YR1,2,262,0.7359550561797753,0.10000000000000027,early,0.7191011235955056,0.8876404494382022,6.673319578433222,1.751821475210991,68,4-6yr,unknown,4055
ECSC_4055_1_68F_4055_YR1,13,297,0.8342696629213483,0.6833333333333335,mid,0.7191011235955056,0.8876404494382022,4.5438575410637245,-0.37764056215850683,68,4-6yr,unknown,4055
ECSC_4055_1_68F_4055_YR1,6,274,0.7696629213483146,0.30000000000000016,mid,0.7191011235955056,0.8876404494382022,1.8651650698505655,-3.056333033371666,68,4-6yr,unknown,4055
ECSC_4055_1_68F_4055_YR1,10,287,0.8061797752808989,0.516666666666667,mid,0.7191011235955056,0.8876404494382022,1.5886809624433835,-3.3328171407788476,68,4-6yr,unknown,4055
ECSC_4055_1_68F_4055_YR1,16,306,0.8595505617977528,0.8333333333333336,late,0.7191011235955056,0.8876404494382022,7.248649817647635,2.327151714425404,68,4-6yr,unknown,4055
ECSC_4055_1_68F_4055_YR1,19,316,0.8876404494382022,1.0,late,0.7191011235955056,0.8876404494382022,6.760754374732819,1.839256271510588,68,4-6yr,unknown,4055
ECSC_4055_1_68F_4055_YR1,17,309,0.8679775280898876,0.8833333333333333,late,0.7191011235955056,0.8876404494382022,5.61833519002683,0.6968370868045985,68,4-6yr,unknown,4055
ECSC_4056_1_96M_4056_YR1,1,262,0.6298076923076923,0.05084745762711847,early,0.6153846153846154,0.8990384615384616,-0.011533789651863,-8.120332704639443,96,8-10yr,unknown,4056
