doc_id,gain_256,n_early,n_late,I_256_early,I_256_late,I_256_rel_early,I_256_rel_late,raw_diff,norm_diff
ECSC_1005_3_83F_1005_YR3,6.485542824189989,3,3,3.325370921235207,5.9766316010833265,0.5127359438337421,0.9215314373981913,2.6512606798481193,0.4087954935644492
ECSC_1006_2_97F_1006_YR2,4.845319743641124,3,3,4.380035288471933,5.0074548177500215,0.903972394024188,1.0334622032574177,0.6274195292780886,0.1294898092332296
ECSC_1006_3_97F_1006_YR3,7.950131320386447,3,3,6.812330287494778,16.177501177333053,0.8568827372732805,2.034872195865399,9.365170889838275,1.1779894585921187
ECSC_1008_1_94F_1008_YR1,5.740862795215856,3,3,5.72158318200871,3.9223318644151615,0.9966416871653486,0.6832303791833928,-1.7992513175935487,-0.3134113079819558
ECSC_1008_2_94F_1008_YR2,8.626678751234754,3,3,11.262155010010853,9.138707011066105,1.305503002345935,1.05935404280101,-2.123447998944748,-0.2461489595449251
ECSC_1008_3_94F_1008_YR3,10.881138344412216,3,3,9.71095447668368,7.848619266353356,0.892457587552918,0.7213049791232414,-1.8623352103303246,-0.1711526084296766
ECSC_1009_1_94F_1009_YR1,6.005328873731381,3,3,10.451735383629446,2.356734305164323,1.7404101596080135,0.3924405065429794,-8.095001078465122,-1.347969653065034
ECSC_1009_2_94F_1009_YR2,10.284369882300018,3,3,8.28683874975155,9.999892263425851,0.8057701973568325,0.9723388382438706,1.7130535136743017,0.16656864088703804
ECSC_1009_3_94F_1009_YR3,8.117846961752784,3,3,3.9313392021859097,11.537202930983833,0.4842834831339398,1.4212146379873059,7.605863728797923,0.9369311548533661
ECSC_1010_1_99M_1010_YR1,12.919807389397814,3,3,15.824789482244853,15.535930953589896,1.2248471672442198,1.202489362677257,-0.2888585286549574,-0.02235780456696279
ECSC_1010_3_99M_1010_YR3,6.872728648588392,3,3,7.451521487637026,7.922159370120984,1.0842158724202668,1.1526949156865283,0.4706378824839579,0.06847904326626142
ECSC_1011_3_71M_1011_YR3,9.913739594276453,3,3,10.404823186173452,7.1757118965605,1.0495356557661168,0.7238148458835139,-3.229111289612952,-0.325720809882603
ECSC_1012_1_94F_1012_YR1,7.521800754062257,3,3,11.74790709721618,1.0222265471202452,1.561847685326091,0.13590183794328467,-10.725680550095934,-1.4259458473828064
ECSC_1012_2_94F_1012_YR2,6.407837136996949,3,3,5.951881864333447,5.534791277990634,0.9288441227647701,0.8637534256347422,-0.4170905863428125,-0.06509069713002791
ECSC_1012_3_94F_1012_YR3,8.172463905330792,3,3,20.318743610002183,2.1176533032272995,2.4862445212818294,0.2591205452551441,-18.201090306774883,-2.2271239760266854
ECSC_1013_2_62F_1013_YR2,3.40716399922377,3,3,3.2911012179669186,2.7034054167076973,0.965935663418816,0.7934474000440233,-0.5876958012592213,-0.17248826337479273
ECSC_1014_1_76F_1014_YR1,1.6363476967900528,3,3,3.8292356245897534,0.5676946364907393,2.340111231923012,0.34692787945029013,-3.2615409880990143,-1.993183352472722
ECSC_1014_2_76F_1014_YR2,7.807341366257606,3,3,15.918063519742825,9.401775022550916,2.0388583991650204,1.2042223570733392,-6.516288497191908,-0.8346360420916812
ECSC_1014_3_76F_1014_YR3,6.378354912930512,3,3,10.12902594152996,5.314970190869563,1.5880310957604291,0.8332822904060726,-4.814055750660398,-0.7547488053543565
ECSC_1015_1_102F_1015_YR1,10.888722888531595,3,3,17.829591925961044,7.751263901099612,1.6374364660101532,0.7118616187086118,-10.078328024861431,-0.9255748473015415
ECSC_1015_2_102F_1015_YR2,12.386986140727162,3,3,22.311642417461425,11.122165084077652,1.8012163866158686,0.8978911381444994,-11.189477333383772,-0.9033252484713692
ECSC_1015_3_102F_1015_YR3,8.143249217538024,3,3,10.15791041762397,4.303065411779839,1.2474026210258913,0.528421186289175,-5.8548450058441315,-0.7189814347367163
ECSC_1016_2_85M_1016_YR2,2.0288003956673544,3,3,1.3025782217179191,2.83860469820952,0.6420435566257116,1.3991542510892445,1.536026476491601,0.757110694463533
ECSC_1016_3_85M_1016_YR3,9.811965773855524,3,3,16.599377520121696,6.550116982100104,1.6917484123672315,0.6675641897929587,-10.049260538021592,-1.0241842225742728
