doc_id,target_idx,target_pos,target_pos_frac,pos_frac,pos_bin,I_512,I_256,age_months,age_group,task,token_count
ECSC_1045_1_72F_1045_YR1,0,256,0.7950310559006211,0.7950310559006211,late,,2.0264861594202443,72,6-8yr,boy_dog_frog,321
ECSC_1045_1_72F_1045_YR1,1,257,0.7981366459627329,0.7981366459627329,late,,2.9340631725427535,72,6-8yr,boy_dog_frog,321
ECSC_1045_1_72F_1045_YR1,2,258,0.8012422360248447,0.8012422360248447,late,,1.6868720676668651,72,6-8yr,boy_dog_frog,321
ECSC_1045_1_72F_1045_YR1,3,260,0.8074534161490683,0.8074534161490683,late,,2.5613245750417875,72,6-8yr,boy_dog_frog,321
ECSC_1045_1_72F_1045_YR1,4,261,0.8105590062111802,0.8105590062111802,late,,2.270440599904891,72,6-8yr,boy_dog_frog,321
ECSC_1045_1_72F_1045_YR1,5,262,0.8136645962732919,0.8136645962732919,late,,2.004596148595951,72,6-8yr,boy_dog_frog,321
ECSC_1045_1_72F_1045_YR1,6,264,0.8198757763975155,0.8198757763975155,late,,1.9909402897761588,72,6-8yr,boy_dog_frog,321
ECSC_1045_1_72F_1045_YR1,7,265,0.8229813664596274,0.8229813664596274,late,,1.9180006263525264,72,6-8yr,boy_dog_frog,321
ECSC_1045_1_72F_1045_YR1,8,266,0.8260869565217391,0.8260869565217391,late,,2.272235961430944,72,6-8yr,boy_dog_frog,321
ECSC_1045_1_72F_1045_YR1,9,268,0.8322981366459627,0.8322981366459627,late,,2.053271757094393,72,6-8yr,boy_dog_frog,321
ECSC_1045_1_72F_1045_YR1,10,269,0.8354037267080745,0.8354037267080745,late,,2.196901955176955,72,6-8yr,boy_dog_frog,321
ECSC_1045_1_72F_1045_YR1,11,271,0.8416149068322981,0.8416149068322981,late,,1.7995400706758762,72,6-8yr,boy_dog_frog,321
ECSC_1045_1_72F_1045_YR1,12,272,0.84472049689441,0.84472049689441,late,,2.9159640518952443,72,6-8yr,boy_dog_frog,321
ECSC_1045_1_72F_1045_YR1,13,273,0.8478260869565217,0.8478260869565217,late,,2.4661749606688996,72,6-8yr,boy_dog_frog,321
ECSC_1045_1_72F_1045_YR1,14,275,0.8540372670807453,0.8540372670807453,late,,2.111865942689918,72,6-8yr,boy_dog_frog,321
ECSC_1045_1_72F_1045_YR1,15,276,0.8571428571428571,0.8571428571428571,late,,1.7848682621193743,72,6-8yr,boy_dog_frog,321
ECSC_1045_1_72F_1045_YR1,16,277,0.860248447204969,0.860248447204969,late,,1.4448120879070183,72,6-8yr,boy_dog_frog,321
ECSC_1045_1_72F_1045_YR1,17,279,0.8664596273291926,0.8664596273291926,late,,0.9614856512928256,72,6-8yr,boy_dog_frog,321
ECSC_1045_1_72F_1045_YR1,18,280,0.8695652173913043,0.8695652173913043,late,,0.8580601847601628,72,6-8yr,boy_dog_frog,321
ECSC_1045_1_72F_1045_YR1,19,282,0.8757763975155279,0.8757763975155279,late,,0.9624571519085344,72,6-8yr,boy_dog_frog,321
ECSC_1045_2_72F_1045_YR2,0,256,0.5804988662131519,0.5804988662131519,mid,,5.628357948901755,72,6-8yr,one_frog_too_many,440
ECSC_1045_2_72F_1045_YR2,1,263,0.5963718820861678,0.5963718820861678,mid,,8.071064116281319,72,6-8yr,one_frog_too_many,440
ECSC_1045_2_72F_1045_YR2,2,270,0.6122448979591837,0.6122448979591837,mid,,4.146358058528465,72,6-8yr,one_frog_too_many,440
ECSC_1045_2_72F_1045_YR2,3,278,0.6303854875283447,0.6303854875283447,mid,,2.3238702159505724,72,6-8yr,one_frog_too_many,440
ECSC_1045_2_72F_1045_YR2,4,285,0.6462585034013606,0.6462585034013606,mid,,1.3205576066211204,72,6-8yr,one_frog_too_many,440
ECSC_1045_2_72F_1045_YR2,5,292,0.6621315192743764,0.6621315192743764,late,,0.561077119686809,72,6-8yr,one_frog_too_many,440
ECSC_1045_2_72F_1045_YR2,6,300,0.6802721088435374,0.6802721088435374,late,,-0.4156270388607872,72,6-8yr,one_frog_too_many,440
ECSC_1045_2_72F_1045_YR2,7,307,0.6961451247165533,0.6961451247165533,late,,2.1746962011430817,72,6-8yr,one_frog_too_many,440
ECSC_1045_2_72F_1045_YR2,8,314,0.7120181405895691,0.7120181405895691,late,,2.8683269605340236,72,6-8yr,one_frog_too_many,440
ECSC_1045_2_72F_1045_YR2,9,322,0.7301587301587301,0.7301587301587301,late,,5.142598786717908,72,6-8yr,one_frog_too_many,440
ECSC_1045_2_72F_1045_YR2,10,329,0.746031746031746,0.746031746031746,late,,9.77217494478349,72,6-8yr,one_frog_too_many,440
ECSC_1045_2_72F_1045_YR2,11,337,0.764172335600907,0.764172335600907,late,,11.021017457633352,72,6-8yr,one_frog_too_many,440
ECSC_1045_2_72F_1045_YR2,12,344,0.780045351473923,0.780045351473923,late,,3.832814774146037,72,6-8yr,one_frog_too_many,440
ECSC_1045_2_72F_1045_YR2,13,351,0.7959183673469388,0.7959183673469388,late,,1.0661117844219063,72,6-8yr,one_frog_too_many,440
ECSC_1045_2_72F_1045_YR2,14,359,0.8140589569160998,0.8140589569160998,late,,1.1760853989527842,72,6-8yr,one_frog_too_many,440
ECSC_1045_2_72F_1045_YR2,15,366,0.8299319727891157,0.8299319727891157,late,,2.944915912715393,72,6-8yr,one_frog_too_many,440
ECSC_1045_2_72F_1045_YR2,16,373,0.8458049886621315,0.8458049886621315,late,,2.108010355600431,72,6-8yr,one_frog_too_many,440
ECSC_1045_2_72F_1045_YR2,17,381,0.8639455782312925,0.8639455782312925,late,,3.542856478260221,72,6-8yr,one_frog_too_many,440
ECSC_1045_2_72F_1045_YR2,18,388,0.8798185941043084,0.8798185941043084,late,,5.317522797335338,72,6-8yr,one_frog_too_many,440
ECSC_1045_2_72F_1045_YR2,19,396,0.8979591836734694,0.8979591836734694,late,,8.770983466323338,72,6-8yr,one_frog_too_many,440
ECSC_1045_3_72F_1045_YR3,0,256,0.4970873786407767,0.4970873786407767,mid,,4.623263162050071,72,6-8yr,frog_on_his_own,514
ECSC_1045_3_72F_1045_YR3,1,266,0.516504854368932,0.516504854368932,mid,,4.735474316690389,72,6-8yr,frog_on_his_own,514
ECSC_1045_3_72F_1045_YR3,2,277,0.537864077669903,0.537864077669903,mid,,4.45419531273841,72,6-8yr,frog_on_his_own,514
ECSC_1045_3_72F_1045_YR3,3,288,0.5592233009708738,0.5592233009708738,mid,,1.0607760678258735,72,6-8yr,frog_on_his_own,514
ECSC_1045_3_72F_1045_YR3,4,299,0.5805825242718446,0.5805825242718446,mid,,10.40787272051771,72,6-8yr,frog_on_his_own,514
ECSC_1045_3_72F_1045_YR3,5,310,0.6019417475728155,0.6019417475728155,mid,,11.3450622396739,72,6-8yr,frog_on_his_own,514
ECSC_1045_3_72F_1045_YR3,6,321,0.6233009708737864,0.6233009708737864,mid,,11.18038991066016,72,6-8yr,frog_on_his_own,514
ECSC_1045_3_72F_1045_YR3,7,332,0.6446601941747573,0.6446601941747573,mid,,5.318451070297632,72,6-8yr,frog_on_his_own,514
ECSC_1045_3_72F_1045_YR3,8,343,0.6660194174757281,0.6660194174757281,late,,1.6825108501452295,72,6-8yr,frog_on_his_own,514
ECSC_1045_3_72F_1045_YR3,9,354,0.6873786407766991,0.6873786407766991,late,,5.837347554130311,72,6-8yr,frog_on_his_own,514
ECSC_1045_3_72F_1045_YR3,10,364,0.7067961165048544,0.7067961165048544,late,,3.319027907061468,72,6-8yr,frog_on_his_own,514
ECSC_1045_3_72F_1045_YR3,11,375,0.7281553398058253,0.7281553398058253,late,,9.229362666624034,72,6-8yr,frog_on_his_own,514
ECSC_1045_3_72F_1045_YR3,12,386,0.7495145631067961,0.7495145631067961,late,,4.636418018276617,72,6-8yr,frog_on_his_own,514
ECSC_1045_3_72F_1045_YR3,13,397,0.7708737864077669,0.7708737864077669,late,,2.0848621388275212,72,6-8yr,frog_on_his_own,514
ECSC_1045_3_72F_1045_YR3,14,408,0.7922330097087379,0.7922330097087379,late,,0.5063976566972932,72,6-8yr,frog_on_his_own,514
ECSC_1045_3_72F_1045_YR3,15,419,0.8135922330097087,0.8135922330097087,late,,1.946106794376358,72,6-8yr,frog_on_his_own,514
ECSC_1045_3_72F_1045_YR3,16,430,0.8349514563106796,0.8349514563106796,late,,0.4966284753079728,72,6-8yr,frog_on_his_own,514
ECSC_1045_3_72F_1045_YR3,17,441,0.8563106796116505,0.8563106796116505,late,,2.487479503761909,72,6-8yr,frog_on_his_own,514
ECSC_1045_3_72F_1045_YR3,18,452,0.8776699029126214,0.8776699029126214,late,,4.302705894929057,72,6-8yr,frog_on_his_own,514
ECSC_1045_3_72F_1045_YR3,19,463,0.8990291262135922,0.8990291262135922,late,,4.77664008754682,72,6-8yr,frog_on_his_own,514
ECSC_2028_1_72F_2028_YR1,0,256,0.6666666666666666,0.6666666666666666,late,,2.6316567168078393,72,6-8yr,unknown,383
ECSC_2028_1_72F_2028_YR1,1,260,0.6770833333333334,0.6770833333333334,late,,3.0275041309891364,72,6-8yr,unknown,383
ECSC_2028_1_72F_2028_YR1,2,265,0.6901041666666666,0.6901041666666666,late,,3.11966782910908,72,6-8yr,unknown,383
ECSC_2028_1_72F_2028_YR1,3,269,0.7005208333333334,0.7005208333333334,late,,9.1469865168779,72,6-8yr,unknown,383
ECSC_2028_1_72F_2028_YR1,4,274,0.7135416666666666,0.7135416666666666,late,,7.498384443290831,72,6-8yr,unknown,383
ECSC_2028_1_72F_2028_YR1,5,279,0.7265625,0.7265625,late,,8.39602450677042,72,6-8yr,unknown,383
ECSC_2028_1_72F_2028_YR1,6,283,0.7369791666666666,0.7369791666666666,late,,12.07592507679659,72,6-8yr,unknown,383
ECSC_2028_1_72F_2028_YR1,7,288,0.75,0.75,late,,20.66150217634158,72,6-8yr,unknown,383
ECSC_2028_1_72F_2028_YR1,8,293,0.7630208333333334,0.7630208333333334,late,,21.966379847293787,72,6-8yr,unknown,383
ECSC_2028_1_72F_2028_YR1,9,297,0.7734375,0.7734375,late,,26.14929294825071,72,6-8yr,unknown,383
ECSC_2028_1_72F_2028_YR1,10,302,0.7864583333333334,0.7864583333333334,late,,25.301667049895016,72,6-8yr,unknown,383
ECSC_2028_1_72F_2028_YR1,11,306,0.796875,0.796875,late,,17.617519982439504,72,6-8yr,unknown,383
ECSC_2028_1_72F_2028_YR1,12,311,0.8098958333333334,0.8098958333333334,late,,11.510731766368448,72,6-8yr,unknown,383
ECSC_2028_1_72F_2028_YR1,13,316,0.8229166666666666,0.8229166666666666,late,,18.071022819960454,72,6-8yr,unknown,383
ECSC_2028_1_72F_2028_YR1,14,320,0.8333333333333334,0.8333333333333334,late,,8.560143731819954,72,6-8yr,unknown,383
ECSC_2028_1_72F_2028_YR1,15,325,0.8463541666666666,0.8463541666666666,late,,4.76635681449339,72,6-8yr,unknown,383
ECSC_2028_1_72F_2028_YR1,16,330,0.859375,0.859375,late,,3.232722040194849,72,6-8yr,unknown,383
ECSC_2028_1_72F_2028_YR1,17,334,0.8697916666666666,0.8697916666666666,late,,3.335999190371888,72,6-8yr,unknown,383
ECSC_2028_1_72F_2028_YR1,18,339,0.8828125,0.8828125,late,,9.319225916834377,72,6-8yr,unknown,383
ECSC_2028_1_72F_2028_YR1,19,344,0.8958333333333334,0.8958333333333334,late,,12.374286131072184,72,6-8yr,unknown,383
ECSC_4008_1_72F_4008_YR1,0,256,0.757396449704142,0.757396449704142,late,,2.952698245093341,72,6-8yr,unknown,337
ECSC_4008_1_72F_4008_YR1,1,258,0.7633136094674556,0.7633136094674556,late,,1.6884783625326456,72,6-8yr,unknown,337
ECSC_4008_1_72F_4008_YR1,2,260,0.7692307692307693,0.7692307692307693,late,,0.3677032592588531,72,6-8yr,unknown,337
ECSC_4008_1_72F_4008_YR1,3,262,0.7751479289940828,0.7751479289940828,late,,2.710820182283044,72,6-8yr,unknown,337
ECSC_4008_1_72F_4008_YR1,4,264,0.7810650887573964,0.7810650887573964,late,,0.9755392864646736,72,6-8yr,unknown,337
ECSC_4008_1_72F_4008_YR1,5,267,0.7899408284023669,0.7899408284023669,late,,0.5283312679337087,72,6-8yr,unknown,337
ECSC_4008_1_72F_4008_YR1,6,269,0.7958579881656804,0.7958579881656804,late,,1.1153541978770851,72,6-8yr,unknown,337
ECSC_4008_1_72F_4008_YR1,7,271,0.8017751479289941,0.8017751479289941,late,,3.5226184692989264,72,6-8yr,unknown,337
ECSC_4008_1_72F_4008_YR1,8,273,0.8076923076923077,0.8076923076923077,late,,6.110270054431009,72,6-8yr,unknown,337
ECSC_4008_1_72F_4008_YR1,9,275,0.8136094674556213,0.8136094674556213,late,,6.383662671101572,72,6-8yr,unknown,337
ECSC_4008_1_72F_4008_YR1,10,278,0.8224852071005917,0.8224852071005917,late,,6.656395323969651,72,6-8yr,unknown,337
ECSC_4008_1_72F_4008_YR1,11,280,0.8284023668639053,0.8284023668639053,late,,4.995580454064434,72,6-8yr,unknown,337
ECSC_4008_1_72F_4008_YR1,12,282,0.834319526627219,0.834319526627219,late,,6.257649784904675,72,6-8yr,unknown,337
ECSC_4008_1_72F_4008_YR1,13,284,0.8402366863905325,0.8402366863905325,late,,10.547240276222762,72,6-8yr,unknown,337
ECSC_4008_1_72F_4008_YR1,14,286,0.8461538461538461,0.8461538461538461,late,,12.580412014505011,72,6-8yr,unknown,337
ECSC_4008_1_72F_4008_YR1,15,289,0.8550295857988166,0.8550295857988166,late,,10.511482581454173,72,6-8yr,unknown,337
ECSC_4008_1_72F_4008_YR1,16,291,0.8609467455621301,0.8609467455621301,late,,12.276479725585542,72,6-8yr,unknown,337
ECSC_4008_1_72F_4008_YR1,17,293,0.8668639053254438,0.8668639053254438,late,,15.651743143264556,72,6-8yr,unknown,337
ECSC_4008_1_72F_4008_YR1,18,295,0.8727810650887574,0.8727810650887574,late,,9.82980766118598,72,6-8yr,unknown,337
ECSC_4008_1_72F_4008_YR1,19,298,0.8816568047337278,0.8816568047337278,late,,4.929011733067508,72,6-8yr,unknown,337
ECSC_2007_1_72M_2007_YR1,0,256,0.491362763915547,0.491362763915547,mid,,7.113327031595595,72,6-8yr,unknown,520
ECSC_2007_1_72M_2007_YR1,1,267,0.5124760076775432,0.5124760076775432,mid,,8.03273698278336,72,6-8yr,unknown,520
ECSC_2007_1_72M_2007_YR1,2,278,0.5335892514395394,0.5335892514395394,mid,,5.9916789281618765,72,6-8yr,unknown,520
ECSC_2007_1_72M_2007_YR1,3,289,0.5547024952015355,0.5547024952015355,mid,,2.785174640854531,72,6-8yr,unknown,520
ECSC_2007_1_72M_2007_YR1,4,300,0.5758157389635317,0.5758157389635317,mid,,7.501423033547024,72,6-8yr,unknown,520
ECSC_2007_1_72M_2007_YR1,5,311,0.5969289827255279,0.5969289827255279,mid,,8.436374081247024,72,6-8yr,unknown,520
ECSC_2007_1_72M_2007_YR1,6,322,0.6180422264875239,0.6180422264875239,mid,,6.0895637424767415,72,6-8yr,unknown,520
ECSC_2007_1_72M_2007_YR1,7,334,0.6410748560460653,0.6410748560460653,mid,,4.264867759470732,72,6-8yr,unknown,520
ECSC_2007_1_72M_2007_YR1,8,345,0.6621880998080614,0.6621880998080614,late,,3.460739601184031,72,6-8yr,unknown,520
ECSC_2007_1_72M_2007_YR1,9,356,0.6833013435700576,0.6833013435700576,late,,2.86543136743958,72,6-8yr,unknown,520
ECSC_2007_1_72M_2007_YR1,10,367,0.7044145873320538,0.7044145873320538,late,,-0.6063981095252906,72,6-8yr,unknown,520
ECSC_2007_1_72M_2007_YR1,11,378,0.72552783109405,0.72552783109405,late,,0.8342824485530311,72,6-8yr,unknown,520
ECSC_2007_1_72M_2007_YR1,12,389,0.746641074856046,0.746641074856046,late,,-0.0625694099945288,72,6-8yr,unknown,520
ECSC_2007_1_72M_2007_YR1,13,401,0.7696737044145874,0.7696737044145874,late,,1.4213458457402623,72,6-8yr,unknown,520
ECSC_2007_1_72M_2007_YR1,14,412,0.7907869481765835,0.7907869481765835,late,,5.95642521760163,72,6-8yr,unknown,520
ECSC_2007_1_72M_2007_YR1,15,423,0.8119001919385797,0.8119001919385797,late,,3.529020975672868,72,6-8yr,unknown,520
ECSC_2007_1_72M_2007_YR1,16,434,0.8330134357005758,0.8330134357005758,late,,-0.0035867116816987,72,6-8yr,unknown,520
ECSC_2007_1_72M_2007_YR1,17,445,0.8541266794625719,0.8541266794625719,late,,-0.8374215594805428,72,6-8yr,unknown,520
ECSC_2007_1_72M_2007_YR1,18,456,0.8752399232245681,0.8752399232245681,late,,2.5993156499796655,72,6-8yr,unknown,520
ECSC_2007_1_72M_2007_YR1,19,468,0.8982725527831094,0.8982725527831094,late,,6.660283581061339,72,6-8yr,unknown,520
ECSC_2007_2_72M_2007_YR2,0,256,0.3506849315068493,0.3506849315068493,early,,2.9808067353274836,72,6-8yr,unknown,729
ECSC_2007_2_72M_2007_YR2,1,277,0.3794520547945205,0.3794520547945205,early,,6.371934454575454,72,6-8yr,unknown,729
ECSC_2007_2_72M_2007_YR2,2,298,0.4082191780821917,0.4082191780821917,early,,19.400963969488828,72,6-8yr,unknown,729
ECSC_2007_2_72M_2007_YR2,3,319,0.436986301369863,0.436986301369863,mid,,6.2232305097835905,72,6-8yr,unknown,729
ECSC_2007_2_72M_2007_YR2,4,340,0.4657534246575342,0.4657534246575342,mid,,4.846481364740498,72,6-8yr,unknown,729
ECSC_2007_2_72M_2007_YR2,5,361,0.4945205479452055,0.4945205479452055,mid,,3.3052345865858843,72,6-8yr,unknown,729
ECSC_2007_2_72M_2007_YR2,6,382,0.5232876712328767,0.5232876712328767,mid,,3.8771867248110783,72,6-8yr,unknown,729
ECSC_2007_2_72M_2007_YR2,7,403,0.552054794520548,0.552054794520548,mid,,2.897122655246732,72,6-8yr,unknown,729
ECSC_2007_2_72M_2007_YR2,8,424,0.5808219178082191,0.5808219178082191,mid,,4.270240159810836,72,6-8yr,unknown,729
ECSC_2007_2_72M_2007_YR2,9,445,0.6095890410958904,0.6095890410958904,mid,,3.1169493152386742,72,6-8yr,unknown,729
ECSC_2007_2_72M_2007_YR2,10,467,0.6397260273972603,0.6397260273972603,mid,,0.0750216500308571,72,6-8yr,unknown,729
ECSC_2007_2_72M_2007_YR2,11,488,0.6684931506849315,0.6684931506849315,late,,9.38743863527968,72,6-8yr,unknown,729
ECSC_2007_2_72M_2007_YR2,12,509,0.6972602739726027,0.6972602739726027,late,,5.841670796803367,72,6-8yr,unknown,729
ECSC_2007_2_72M_2007_YR2,13,530,0.726027397260274,0.726027397260274,late,,12.877396066701971,72,6-8yr,unknown,729
ECSC_2007_2_72M_2007_YR2,14,551,0.7547945205479452,0.7547945205479452,late,,6.608605746839912,72,6-8yr,unknown,729
ECSC_2007_2_72M_2007_YR2,15,572,0.7835616438356164,0.7835616438356164,late,,1.0645780311378896,72,6-8yr,unknown,729
ECSC_2007_2_72M_2007_YR2,16,593,0.8123287671232877,0.8123287671232877,late,,0.5066042186676238,72,6-8yr,unknown,729
ECSC_2007_2_72M_2007_YR2,17,614,0.8410958904109589,0.8410958904109589,late,,1.5513766803744635,72,6-8yr,unknown,729
ECSC_2007_2_72M_2007_YR2,18,635,0.8698630136986302,0.8698630136986302,late,,2.192062484676729,72,6-8yr,unknown,729
ECSC_2007_2_72M_2007_YR2,19,657,0.9,0.9,late,1.4354327573504089,0.635957949991063,72,6-8yr,unknown,729
ECSC_2004_1_73M_2004_YR1,0,256,0.7441860465116279,0.7441860465116279,late,,5.8297502713095355,73,6-8yr,unknown,343
ECSC_2004_1_73M_2004_YR1,1,258,0.75,0.75,late,,3.002234077871833,73,6-8yr,unknown,343
ECSC_2004_1_73M_2004_YR1,2,261,0.7587209302325582,0.7587209302325582,late,,9.175001435421208,73,6-8yr,unknown,343
ECSC_2004_1_73M_2004_YR1,3,263,0.7645348837209303,0.7645348837209303,late,,9.593318399724431,73,6-8yr,unknown,343
ECSC_2004_1_73M_2004_YR1,4,266,0.7732558139534884,0.7732558139534884,late,,15.014066718179926,73,6-8yr,unknown,343
ECSC_2004_1_73M_2004_YR1,5,268,0.7790697674418605,0.7790697674418605,late,,12.708113297891863,73,6-8yr,unknown,343
ECSC_2004_1_73M_2004_YR1,6,271,0.7877906976744186,0.7877906976744186,late,,13.8237254421878,73,6-8yr,unknown,343
ECSC_2004_1_73M_2004_YR1,7,273,0.7936046511627907,0.7936046511627907,late,,8.193341899583384,73,6-8yr,unknown,343
ECSC_2004_1_73M_2004_YR1,8,276,0.8023255813953488,0.8023255813953488,late,,7.468572094151426,73,6-8yr,unknown,343
ECSC_2004_1_73M_2004_YR1,9,278,0.8081395348837209,0.8081395348837209,late,,7.7078703433315425,73,6-8yr,unknown,343
ECSC_2004_1_73M_2004_YR1,10,281,0.8168604651162791,0.8168604651162791,late,,9.566324601357728,73,6-8yr,unknown,343
ECSC_2004_1_73M_2004_YR1,11,283,0.8226744186046512,0.8226744186046512,late,,14.721283112551616,73,6-8yr,unknown,343
ECSC_2004_1_73M_2004_YR1,12,286,0.8313953488372093,0.8313953488372093,late,,14.698087012540904,73,6-8yr,unknown,343
ECSC_2004_1_73M_2004_YR1,13,288,0.8372093023255814,0.8372093023255814,late,,22.68152955044459,73,6-8yr,unknown,343
ECSC_2004_1_73M_2004_YR1,14,291,0.8459302325581395,0.8459302325581395,late,,22.62335860973553,73,6-8yr,unknown,343
ECSC_2004_1_73M_2004_YR1,15,293,0.8517441860465116,0.8517441860465116,late,,21.22666959603164,73,6-8yr,unknown,343
ECSC_2004_1_73M_2004_YR1,16,296,0.8604651162790697,0.8604651162790697,late,,13.535466281807524,73,6-8yr,unknown,343
ECSC_2004_1_73M_2004_YR1,17,298,0.8662790697674418,0.8662790697674418,late,,9.479096260241365,73,6-8yr,unknown,343
ECSC_2004_1_73M_2004_YR1,18,301,0.875,0.875,late,,5.524407660913319,73,6-8yr,unknown,343
ECSC_2004_1_73M_2004_YR1,19,304,0.8837209302325582,0.8837209302325582,late,,2.9206885769233004,73,6-8yr,unknown,343
ECSC_4010_1_73M_4010_YR1,0,256,0.6580976863753213,0.6580976863753213,mid,,14.637958245421864,73,6-8yr,unknown,388
ECSC_4010_1_73M_4010_YR1,1,260,0.6683804627249358,0.6683804627249358,late,,14.019510855510974,73,6-8yr,unknown,388
ECSC_4010_1_73M_4010_YR1,2,265,0.6812339331619537,0.6812339331619537,late,,15.64340747300674,73,6-8yr,unknown,388
ECSC_4010_1_73M_4010_YR1,3,270,0.6940874035989717,0.6940874035989717,late,,7.960062973814907,73,6-8yr,unknown,388
ECSC_4010_1_73M_4010_YR1,4,275,0.7069408740359897,0.7069408740359897,late,,6.303563334693701,73,6-8yr,unknown,388
ECSC_4010_1_73M_4010_YR1,5,280,0.7197943444730077,0.7197943444730077,late,,2.646111513772535,73,6-8yr,unknown,388
ECSC_4010_1_73M_4010_YR1,6,285,0.7326478149100257,0.7326478149100257,late,,7.8314436471442175,73,6-8yr,unknown,388
ECSC_4010_1_73M_4010_YR1,7,290,0.7455012853470437,0.7455012853470437,late,,9.94239564334418,73,6-8yr,unknown,388
ECSC_4010_1_73M_4010_YR1,8,295,0.7583547557840618,0.7583547557840618,late,,13.657121360150333,73,6-8yr,unknown,388
ECSC_4010_1_73M_4010_YR1,9,300,0.7712082262210797,0.7712082262210797,late,,14.041838149134588,73,6-8yr,unknown,388
ECSC_4010_1_73M_4010_YR1,10,304,0.781491002570694,0.781491002570694,late,,11.06760056474596,73,6-8yr,unknown,388
ECSC_4010_1_73M_4010_YR1,11,309,0.794344473007712,0.794344473007712,late,,14.05373821791648,73,6-8yr,unknown,388
ECSC_4010_1_73M_4010_YR1,12,314,0.8071979434447301,0.8071979434447301,late,,13.323568706852804,73,6-8yr,unknown,388
ECSC_4010_1_73M_4010_YR1,13,319,0.8200514138817481,0.8200514138817481,late,,16.927250122938112,73,6-8yr,unknown,388
ECSC_4010_1_73M_4010_YR1,14,324,0.8329048843187661,0.8329048843187661,late,,8.885555233121567,73,6-8yr,unknown,388
ECSC_4010_1_73M_4010_YR1,15,329,0.8457583547557841,0.8457583547557841,late,,5.637331290924719,73,6-8yr,unknown,388
ECSC_4010_1_73M_4010_YR1,16,334,0.8586118251928021,0.8586118251928021,late,,5.073268583864268,73,6-8yr,unknown,388
ECSC_4010_1_73M_4010_YR1,17,339,0.87146529562982,0.87146529562982,late,,4.391970602026159,73,6-8yr,unknown,388
ECSC_4010_1_73M_4010_YR1,18,344,0.884318766066838,0.884318766066838,late,,6.343309267545289,73,6-8yr,unknown,388
ECSC_4010_1_73M_4010_YR1,19,349,0.897172236503856,0.897172236503856,late,,9.62104198535418,73,6-8yr,unknown,388
ECSC_1092_1_74F_1092_YR1,0,256,0.460431654676259,0.460431654676259,mid,,3.024547530256722,74,6-8yr,boy_dog_frog,555
ECSC_1092_1_74F_1092_YR1,1,268,0.4820143884892086,0.4820143884892086,mid,,5.058655273454422,74,6-8yr,boy_dog_frog,555
ECSC_1092_1_74F_1092_YR1,2,281,0.5053956834532374,0.5053956834532374,mid,,11.40451824727385,74,6-8yr,boy_dog_frog,555
ECSC_1092_1_74F_1092_YR1,3,294,0.5287769784172662,0.5287769784172662,mid,,8.02300116256613,74,6-8yr,boy_dog_frog,555
ECSC_1092_1_74F_1092_YR1,4,307,0.552158273381295,0.552158273381295,mid,,12.22329926070982,74,6-8yr,boy_dog_frog,555
ECSC_1092_1_74F_1092_YR1,5,320,0.5755395683453237,0.5755395683453237,mid,,8.481552193852487,74,6-8yr,boy_dog_frog,555
ECSC_1092_1_74F_1092_YR1,6,333,0.5989208633093526,0.5989208633093526,mid,,2.5282916882962,74,6-8yr,boy_dog_frog,555
ECSC_1092_1_74F_1092_YR1,7,345,0.6205035971223022,0.6205035971223022,mid,,5.556880505949901,74,6-8yr,boy_dog_frog,555
ECSC_1092_1_74F_1092_YR1,8,358,0.6438848920863309,0.6438848920863309,mid,,5.903440717325067,74,6-8yr,boy_dog_frog,555
ECSC_1092_1_74F_1092_YR1,9,371,0.6672661870503597,0.6672661870503597,late,,6.958685456625139,74,6-8yr,boy_dog_frog,555
ECSC_1092_1_74F_1092_YR1,10,384,0.6906474820143885,0.6906474820143885,late,,7.092712473063118,74,6-8yr,boy_dog_frog,555
ECSC_1092_1_74F_1092_YR1,11,397,0.7140287769784173,0.7140287769784173,late,,4.424701076254568,74,6-8yr,boy_dog_frog,555
ECSC_1092_1_74F_1092_YR1,12,410,0.737410071942446,0.737410071942446,late,,13.180865550292168,74,6-8yr,boy_dog_frog,555
ECSC_1092_1_74F_1092_YR1,13,422,0.7589928057553957,0.7589928057553957,late,,36.96520690959424,74,6-8yr,boy_dog_frog,555
ECSC_1092_1_74F_1092_YR1,14,435,0.7823741007194245,0.7823741007194245,late,,16.352957447237607,74,6-8yr,boy_dog_frog,555
ECSC_1092_1_74F_1092_YR1,15,448,0.8057553956834532,0.8057553956834532,late,,4.247995838654944,74,6-8yr,boy_dog_frog,555
ECSC_1092_1_74F_1092_YR1,16,461,0.829136690647482,0.829136690647482,late,,9.317295888534725,74,6-8yr,boy_dog_frog,555
ECSC_1092_1_74F_1092_YR1,17,474,0.8525179856115108,0.8525179856115108,late,,2.5368654305682075,74,6-8yr,boy_dog_frog,555
ECSC_1092_1_74F_1092_YR1,18,487,0.8758992805755396,0.8758992805755396,late,,8.154765701750545,74,6-8yr,boy_dog_frog,555
ECSC_1092_1_74F_1092_YR1,19,500,0.8992805755395683,0.8992805755395683,late,,8.226259181444293,74,6-8yr,boy_dog_frog,555
ECSC_1092_2_74F_1092_YR2,0,256,0.378698224852071,0.378698224852071,early,,5.002864343438164,74,6-8yr,frog_where_are_you,675
ECSC_1092_2_74F_1092_YR2,1,274,0.4053254437869822,0.4053254437869822,early,,8.392238046902655,74,6-8yr,frog_where_are_you,675
