early_ratio,log_slope_local,log_slope_r2,auc_log_k,auc_linear_k,gain_128,essay_id,window_idx,target_start,score_bin,grade,token_count,baseline_nll
0.5268372132679565,0.22451359065782497,0.8919707991431999,2.3555467180264085,103.16168537062985,0.9679832535405316,057DACBB2B12,9,594,low,9,1218,2.9552520334720613
0.8051718083874252,0.24825912514539938,0.8277131483757774,3.422412649395219,136.73180269425916,1.255831318516885,057DACBB2B12,10,653,low,9,1218,2.9552520334720613
0.8149169087489572,0.4643059867470414,0.791005874661909,5.2878441370784754,223.2979402657478,1.8746365347216205,057DACBB2B12,11,698,low,9,1218,2.9552520334720613
0.6640107336944606,0.10589478270717455,0.7943581929245283,0.9197307109813933,42.79980670252155,0.4261754712750836,057DACBB2B12,12,758,low,9,1218,2.9552520334720613
0.4230292727873224,0.2132704576559477,0.9020032127904342,1.532121195549706,78.3736052359304,0.7879220593360161,057DACBB2B12,13,803,low,9,1218,2.9552520334720613
0.6474483971970818,0.18508459076378184,0.8192264774964716,2.191799748602511,92.0910836515888,0.7955010552560129,057DACBB2B12,14,860,low,9,1218,2.9552520334720613
0.5140248752396892,0.41076966151384664,0.8806741842706642,2.5036960592564466,134.4659108221531,1.6037340760231018,057DACBB2B12,15,910,low,9,1218,2.9552520334720613
0.3201238211268889,0.44850686549982266,0.8921634170599936,3.4864410596606388,172.84698798579558,1.7755917387623943,057DACBB2B12,16,970,low,9,1218,2.9552520334720613
0.5097526168515539,0.13447314940484345,0.9085016108097768,1.3919200924619497,61.13147846344974,0.6182741042106379,057DACBB2B12,17,1013,low,9,1218,2.9552520334720613
0.19983769372625948,0.30804545630144187,0.7978931425056202,1.7868866125463319,102.02556140961184,1.1597016511424894,057DACBB2B12,18,1074,low,9,1218,2.9552520334720613
0.49670304647872554,0.2197278093760766,0.6258931125732967,0.4104802824142076,44.522465029070446,0.4750581710569319,057DACBB2B12,19,1117,low,9,1218,2.9552520334720613
0.7105454379161572,0.25325514984874675,0.8225819406453794,2.025529920650388,96.87701222925418,0.7856377632387224,05F9DC51226B,0,129,mid,8,1395,2.5264153845608237
0.6697001233478413,0.19325980429378992,0.9568487044017816,2.0558648477060646,89.30844725331951,0.8119660654375629,05F9DC51226B,1,191,mid,8,1395,2.5264153845608237
0.5788108374390549,0.29929041891351127,0.9225206467784715,1.8988704464929456,100.10620427900746,0.9362324899242772,05F9DC51226B,2,249,mid,8,1395,2.5264153845608237
0.7314752748615896,0.2582877273009977,0.8552741970530765,2.1908988004933794,102.86747626263289,0.974819536170652,05F9DC51226B,3,313,mid,8,1395,2.5264153845608237
0.39465076378858266,0.47011792387510626,0.9249502992458684,2.7671278199702285,153.46023301155336,1.7173477142087874,05F9DC51226B,4,374,mid,8,1395,2.5264153845608237
0.6603087030390111,0.43398352575771876,0.9513571792537162,3.3648478920078007,163.6053310517342,1.5867727956464217,05F9DC51226B,5,438,mid,8,1395,2.5264153845608237
0.25916150431510643,0.23414583531861805,0.778405086063711,1.4357267925287553,75.08563207810924,1.110851841588174,05F9DC51226B,6,498,mid,8,1395,2.5264153845608237
0.734531598833941,0.3408180479391616,0.9179831182334489,4.404843520313284,181.00017772374616,1.524640852405179,05F9DC51226B,7,560,mid,8,1395,2.5264153845608237
0.4731176495462751,0.41838064035515243,0.934493072604084,4.363308085201945,192.33829216803275,1.8711381112375567,05F9DC51226B,8,617,mid,8,1395,2.5264153845608237
