target_idx,target_pos,target_pos_frac,I_512,I_256,doc_id,age_months,age_group
19,369,0.9,,2.6334510645657776,31322238,101,grade2
0,256,0.3610719322990127,,5.29099810243423,31322239,101,grade2
1,276,0.38928067700987307,,27.423638412235057,31322239,101,grade2
2,296,0.41748942172073344,,25.194093732823795,31322239,101,grade2
3,316,0.44569816643159377,,7.770197328071136,31322239,101,grade2
4,336,0.47390691114245415,,5.807086357747535,31322239,101,grade2
5,356,0.5021156558533145,,12.680987424369194,31322239,101,grade2
6,376,0.5303244005641748,,39.78804449179087,31322239,101,grade2
7,396,0.5585331452750353,,25.258144568539194,31322239,101,grade2
8,416,0.5867418899858956,,11.676964590046865,31322239,101,grade2
9,436,0.614950634696756,,1.8606373772978735,31322239,101,grade2
10,457,0.6445698166431594,,19.47248088539956,31322239,101,grade2
11,477,0.6727785613540197,,24.141195868423413,31322239,101,grade2
12,497,0.7009873060648801,,1.5609208748157588,31322239,101,grade2
13,517,0.7291960507757405,,2.0136198762525384,31322239,101,grade2
14,537,0.7574047954866009,,1.7716339263630188,31322239,101,grade2
15,557,0.7856135401974612,,1.234998152218508,31322239,101,grade2
16,577,0.8138222849083215,,5.215914109886896,31322239,101,grade2
17,597,0.842031029619182,,70.95515659054871,31322239,101,grade2
18,617,0.8702397743300423,,20.876621387620705,31322239,101,grade2
19,638,0.8998589562764457,5.0068760283924805,5.080465539753134,31322239,101,grade2
0,256,0.5481798715203426,,7.306544121669999,31322240,99,grade2
1,264,0.5653104925053534,,5.92447810335006,31322240,99,grade2
2,273,0.5845824411134903,,12.59871626761105,31322240,99,grade2
3,281,0.6017130620985011,,14.544176036865117,31322240,99,grade2
4,290,0.6209850107066381,,8.959631490030779,31322240,99,grade2
5,299,0.6402569593147751,,16.442467197827995,31322240,99,grade2
6,307,0.6573875802997858,,5.3501945459370095,31322240,99,grade2
7,316,0.6766595289079229,,4.970192942911447,31322240,99,grade2
8,325,0.69593147751606,,3.187277520641274,31322240,99,grade2
9,333,0.7130620985010707,,2.28712920378259,31322240,99,grade2
10,342,0.7323340471092077,,2.2041261317644762,31322240,99,grade2
11,350,0.7494646680942184,,1.166448806468968,31322240,99,grade2
12,359,0.7687366167023555,,2.908337203395252,31322240,99,grade2
13,368,0.7880085653104925,,5.659491875128435,31322240,99,grade2
14,376,0.8051391862955032,,3.8496491276644935,31322240,99,grade2
15,385,0.8244111349036403,,5.832089162628694,31322240,99,grade2
16,394,0.8436830835117773,,3.414140610123198,31322240,99,grade2
17,402,0.860813704496788,,3.711718142912744,31322240,99,grade2
18,411,0.880085653104925,,2.855859167578622,31322240,99,grade2
19,420,0.8993576017130621,,0.7156547220281873,31322240,99,grade2
0,256,0.5663716814159292,,2.6662428121763684,31322241,95,grade2
1,263,0.581858407079646,,1.5801580352367282,31322241,95,grade2
2,271,0.5995575221238938,,0.9633707862931837,31322241,95,grade2
3,279,0.6172566371681416,,6.157960009137511,31322241,95,grade2
4,287,0.6349557522123894,,4.9915132652116885,31322241,95,grade2
5,295,0.6526548672566371,,4.787622799663321,31322241,95,grade2
6,303,0.6703539823008849,,1.4467694585335487,31322241,95,grade2
7,311,0.6880530973451328,,2.2328018010469,31322241,95,grade2
8,319,0.7057522123893806,,4.809479529841084,31322241,95,grade2
9,327,0.7234513274336283,,4.068278203423523,31322241,95,grade2
10,334,0.7389380530973452,,3.9504990087023906,31322241,95,grade2
11,342,0.7566371681415929,,3.4816103172424233,31322241,95,grade2
12,350,0.7743362831858407,,3.565116419433709,31322241,95,grade2
13,358,0.7920353982300885,,9.06484613690247,31322241,95,grade2
14,366,0.8097345132743363,,9.356400738374276,31322241,95,grade2
15,374,0.827433628318584,,7.891625922611233,31322241,95,grade2
16,382,0.8451327433628318,,7.154591098129174,31322241,95,grade2
17,390,0.8628318584070797,,6.7485333931975475,31322241,95,grade2
18,398,0.8805309734513275,,5.173812784531689,31322241,95,grade2
19,406,0.8982300884955752,,1.6369941559504593,31322241,95,grade2
0,256,0.6368159203980099,,14.04001931019517,31322242,97,grade2
1,261,0.6492537313432836,,22.264202539508464,31322242,97,grade2
2,267,0.664179104477612,,10.921288762091422,31322242,97,grade2
3,272,0.6766169154228856,,9.88166363635482,31322242,97,grade2
4,278,0.6915422885572139,,7.758541540544689,31322242,97,grade2
5,283,0.7039800995024875,,9.079428382830883,31322242,97,grade2
6,289,0.7189054726368159,,9.272852574618055,31322242,97,grade2
7,294,0.7313432835820896,,5.8383448282125805,31322242,97,grade2
8,300,0.746268656716418,,5.256237543530614,31322242,97,grade2
9,305,0.7587064676616916,,5.818462507932005,31322242,97,grade2
10,311,0.7736318407960199,,6.482783742098938,31322242,97,grade2
11,316,0.7860696517412935,,11.235380754852194,31322242,97,grade2
12,322,0.8009950248756219,,7.085256210224532,31322242,97,grade2
13,327,0.8134328358208955,,7.740258914111483,31322242,97,grade2
