essay_id,score,grade,ell,prompt_id,word_count,token_count,regime,burn_in_used,half_life,half_life_128,delta_max,delta_128,ppl_W32,ppl_W64,ppl_W128,ppl_W256,ppl_W384,ppl_W512,score_bin,length_bin
AA01A40D15DA,2,6,non_ELL,"""A Cowboy Who Rode the Waves""",479,566,short,128,77.70000014978905,77.70000014978905,1.4554033101802393,1.4554033101802393,13.250302604276715,12.72080199915528,11.794899294096476,,,,low,4
FABCC1785BB9,3,10,UNK,Driverless cars,484,576,short,128,78.99032142566679,78.99032142566679,0.35615049997520476,0.35615049997520476,6.3493012371598505,6.225692886628065,5.993150737184646,,,,mid,4
DF202B25D2B6,4,10,non_ELL,Driverless cars,449,550,short,128,78.85170546823065,78.85170546823065,1.2471515513580194,1.2471515513580194,10.030245523108361,9.59510281200948,8.783093971750342,,,,mid,4
0FC32E083BDE,4,8,non_ELL,Seeking multiple opinions,480,572,short,128,56.71476852501753,56.71476852501753,1.352807556149303,1.352807556149303,7.152900861274968,6.277111922508304,5.800093305125665,,,,mid,4
CBBDC9BB3F04,3,10,non_ELL,Exploring Venus,406,544,short,128,78.73914465756633,78.73914465756633,1.0555109863134007,1.0555109863134007,11.574331227155827,11.204483356661969,10.518820240842427,,,,mid,4
A89C66C7E89E,4,10,non_ELL,Car-free cities,415,558,short,128,76.04576788916177,76.04576788916177,1.44974931493892,1.44974931493892,14.409391213298944,13.852581245034875,12.959641898360024,,,,mid,4
65D8D9AA5947,4,8,non_ELL,Seeking multiple opinions,483,577,short,128,63.244975474635595,63.244975474635595,0.5115915300977383,0.5115915300977383,6.718920083648636,6.456943098318349,6.207328553550898,,,,mid,4
E47912C887CA,3,10,non_ELL,Facial action coding system,434,574,short,128,53.25982682080888,53.25982682080888,0.5190234874274751,0.5190234874274751,11.580696357607179,11.190082837147484,11.061672870179704,,,,mid,4
D685AF55953A,3,8,non_ELL,The Face on Mars,417,573,short,128,71.1004380958839,71.1004380958839,2.504710214097541,2.504710214097541,15.107302374624238,14.011227379655217,12.602592160526697,,,,mid,4
18F8E6C69F5E,4,10,non_ELL,Driverless cars,452,551,short,128,96.17538979408047,96.17538979408047,0.3723822251882476,0.3723822251882476,7.079115498721351,7.081167748265725,6.706733273533104,,,,mid,4
9EBCE98A9D55,4,10,non_ELL,Exploring Venus,441,564,short,128,56.61692447689053,56.61692447689053,1.2676499919251647,1.2676499919251647,14.906257699141246,14.082336746308856,13.638607707216082,,,,mid,4
DD586A625C89,5,8,non_ELL,Cell phones at school,427,542,short,128,54.05371743295441,54.05371743295441,0.9631093947920117,0.9631093947920117,9.725995561530203,9.027258472714252,8.762886166738191,,,,high,4
3CA61DE9B5C6,5,8,non_ELL,Cell phones at school,486,569,short,128,51.830164655906216,51.830164655906216,0.10095825371769607,0.10095825371769607,10.716675612166537,10.635217284032986,10.61571735844884,,,,high,4
288183B3184A,5,11,non_ELL,Distance learning,446,542,short,128,63.74083671785597,63.74083671785597,0.6852478011452581,0.6852478011452581,6.068647331718501,5.72322591401037,5.383399530573243,,,,high,4
