doc_id,gain128,baseline_nll,token_count,score_bin,grade,L50,L80,L90,tail_33_128,tail_65_128,mean_lag,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10
5FBEBF4F7E1D,0.9967371557689,2.5092768838629125,858,mid,9,10.25096713848668,44.66041847521004,70.96069861503902,0.27754547067178037,0.11535204106517127,24.14213504368523,0.13385832285051671,0.17008741567880328,0.16023005952420982,0.08591161392890068,0.06521271638783628,0.07337855815844092,0.033775842799511895,0.09975474401279943,0.0624386855938097,0.07984186145891646,0.03551017960625482
7B000D776D89,1.2814380008847484,2.7191267892718316,1097,mid,8,10.220987654964006,34.096140294862366,60.95887563106738,0.20510384631773268,0.09103321159335687,21.265836138036526,0.13093204693977248,0.12316620969582641,0.19949083015736332,0.11403288072164569,0.06561632403460353,0.1257657280601684,0.03589213407288748,0.06984297094525008,0.044227663779125743,0.061780590180532585,0.029252621412824288
DD1D41CC5388,1.1100507344149293,1.8624017423018813,875,mid,8,10.166092150393442,44.07114159928283,75.09644143002015,0.25355347449506455,0.12358781107376238,24.511507929280704,0.15907323750013794,0.14683881913650773,0.16306578431987429,0.07981056822913872,0.06315997652238757,0.08202381708782054,0.0524743227090687,0.07255820099690471,0.05740746242439744,0.07242374933334951,0.05116406174041286
A143BE759AD2,1.2995250330336634,2.52552620023489,882,mid,10,15.158894200011718,50.42223339999934,78.46944147788714,0.2726260677878539,0.13474635575651248,27.753220953011642,0.07757308358990259,0.1256482264294382,0.13966459724540708,0.09363072201431687,0.08821651017533413,0.13571994384291555,0.06692084891483166,0.06579092950268416,0.0720887825286573,0.07996894527662608,0.05477741047988639
D84C48045B90,1.1416035808382496,2.357790096104145,901,mid,9,7.143255908510214,36.16505743523099,68.60233172239285,0.2124799562939807,0.10614448492411692,22.19672949571663,0.19117819054112678,0.16267603787950724,0.20456601239133196,0.05135073936240735,0.02044013727632069,0.07734745046405235,0.07996147579127293,0.05914563897828555,0.04718983239157825,0.0528765941969113,0.05326789072720562
F4A3B4B14952,1.1436014768877818,2.2150860289111733,1073,mid,11,9.964193542862072,37.18172320707981,63.86866474708815,0.21538917784805528,0.09946836145558587,22.874447033171762,0.09463233981965727,0.16630304825274697,0.20902984579929712,0.09345042709727464,0.03951447175276061,0.12083972866207819,0.06084096076812992,0.05520156554838681,0.06071925084408259,0.05719121964663229,0.042277141808953575
5A9C20C851FD,1.6009980734197362,2.3345451172441245,823,mid,12,13.020318058765538,42.827918199429675,78.78193973647262,0.2566018613688198,0.1385796674805882,25.743449019289166,0.10024360706425406,0.12177599659840627,0.14342244563882225,0.1338239113707784,0.10838230210023568,0.08878539658164578,0.04696447927703774,0.08638939634047399,0.03163279754775764,0.08677803812573635,0.05180162935485184
544FF2EE0ACC,1.0240191945385548,2.6237709917128087,1044,mid,10,9.381085231129862,36.41990260355235,59.30002044990173,0.22476048770031842,0.09262662985485674,21.867845274031342,0.12263078618791992,0.2057270468593903,0.16295858388460557,0.06835937757812159,0.09044132494291887,0.0739898747908648,0.051132518055860506,0.10860172307801409,0.023532134767447574,0.03897029675773242,0.05365633309712432
8FFFA9711FA2,1.4193348432620687,2.578032111749053,975,mid,10,15.145430598225728,46.69374049614372,82.26355574147097,0.29354718956023795,0.13747403061124477,28.31191557907315,0.11751654371826606,0.0542256850897941,0.17349225620830963,0.10859501815681444,0.06456116109977844,0.13863728766494118,0.04942485850185819,0.1024707488650535,0.053602410083939685,0.06729175416382596,0.07018227644741881
2B9C5C3BB7B9,1.1942972368170175,2.6724881481379272,868,mid,11,11.962630230586985,33.949016758432194,57.247744458026695,0.20499653799632048,0.07869625620781814,22.603519376441973,0.04768351582531254,0.10283559336469454,0.24903963774267834,0.10170819027328952,0.07327986466228367,0.1562991573024061,0.0641575028330148,0.07897444305264402,0.047325838735858314,0.04173460518438608,0.03696165102343207
4DE2EAF8914F,1.2207558162690657,2.453085553459823,786,mid,11,10.364525538681844,34.00214481094884,56.950560744494496,0.20574245769206076,0.08245306035469001,21.557833613259156,0.1345033208078543,0.1565441836761467,0.1665946192980334,0.09312660338820106,0.08629614504897347,0.07871077651566766,0.07848189357306268,0.0859525134889003,0.03733688384847043,0.038146855752741314,0.044306204601948694
D6CD89424182,1.2754983339819217,2.189822415262461,905,mid,8,9.948792390326467,42.970381999141985,72.28883860498753,0.24797115145560714,0.12006295915550008,23.641630592856067,0.13619734703661066,0.16484701145881048,0.17361645338740414,0.0801203352035386,0.058120184328392034,0.0957383454510199,0.043389171678617076,0.0721704817223674,0.05573771057773966,0.08532933263125232,0.03473362652424775
FCEF76504A79,1.554246840938445,2.186868315935135,922,mid,8,11.953521542379228,36.897172037008815,67.80493215742156,0.21392148668497202,0.10637563992169305,23.87143322364698,0.06802163294666827,0.10609037701993315,0.15601430682285114,0.17254692146958603,0.09732400007955536,0.13421381838578286,0.051867456590651145,0.053583033618103744,0.05396281314517522,0.07046332192011563,0.03591231800157742
CD53BFFA5474,1.1581453191476965,2.0545455718412997,954,mid,8,10.883847364727682,37.558314786636345,61.94285854846077,0.22962736853491614,0.09489278991061291,22.68491524509019,0.10002857200875215,0.14877917312990854,0.1827400310532582,0.10900918793594866,0.05439952581793415,0.12660578832186667,0.04881035319741547,0.09749447961045184,0.03724009901385138,0.05692497276830526,0.03796781714230765
