doc_id,file_id,story_id,group,age_bin,age_years,word_count,n_tokens,n_sentences,tokens_per_sentence,ttr,mtld,adult_token_frac,canonical_sim
568_A1,568,A1,LI,5-6yr,5.434166666666667,47,38,5,7.6,0.5263157894736842,17.266423357664234,0.1896551724137931,0.041312245159105455
568_A2,568,A2,LI,5-6yr,5.434166666666667,55,35,12,2.9166666666666665,0.6857142857142857,26.923076923076923,0.46601941747572817,0.06113281587855633
568_A3,568,A3,LI,5-6yr,5.434166666666667,87,70,13,5.384615384615385,0.5,21.9000819000819,0.25,0.07448690866445291
568_B1,568,B1,LI,5-6yr,5.434166666666667,35,26,7,3.7142857142857144,0.7692307692307693,28.77333333333334,0.4262295081967213,0.056642357525970174
568_B2,568,B2,LI,5-6yr,5.434166666666667,55,47,10,4.7,0.574468085106383,15.666666666666666,0.40217391304347827,0.05517273803610193
568_B3,568,B3,LI,5-6yr,5.434166666666667,96,72,15,4.8,0.5,24.0,0.1864406779661017,0.08427682149444278
570_A1,570,A1,LI,5-6yr,5.7675,48,39,6,6.5,0.5641025641025641,17.054347826086957,0.07692307692307693,0.07816185576568369
570_A2,570,A2,LI,5-6yr,5.7675,71,54,10,5.4,0.48148148148148145,9.0,0.21978021978021978,0.05809740748522872
570_A3,570,A3,LI,5-6yr,5.7675,151,121,17,7.117647058823529,0.4049586776859504,16.438936322405866,0.08484848484848485,0.09858521783344634
570_B1,570,B1,LI,5-6yr,5.7675,105,90,9,10.0,0.5222222222222223,22.592835708927232,0.03669724770642202,0.07338225837625714
570_B2,570,B2,LI,5-6yr,5.7675,115,101,10,10.1,0.40594059405940597,13.20583767361111,0.10852713178294573,0.07688952183852946
570_B3,570,B3,LI,5-6yr,5.7675,211,179,26,6.884615384615385,0.39664804469273746,25.135323910131056,0.05803571428571429,0.10590349890565653
572_A1,572,A1,LI,5-6yr,5.416666666666667,132,104,16,6.5,0.5384615384615384,30.577444603682064,0.23255813953488372,0.061943850711944935
572_A2,572,A2,LI,5-6yr,5.416666666666667,149,112,23,4.869565217391305,0.48214285714285715,35.43245078071962,0.19021739130434784,0.09881926620280432
572_A3,572,A3,LI,5-6yr,5.416666666666667,320,262,44,5.954545454545454,0.37404580152671757,25.821387283236994,0.24705882352941178,0.07753648127462116
572_B1,572,B1,LI,5-6yr,5.416666666666667,113,90,16,5.625,0.5222222222222223,28.329621380846326,0.2206896551724138,0.060397882201679076
572_B2,572,B2,LI,5-6yr,5.416666666666667,127,95,19,5.0,0.37894736842105264,15.833333333333334,0.22085889570552147,0.052754603079703935
572_B3,572,B3,LI,5-6yr,5.416666666666667,338,265,45,5.888888888888889,0.3660377358490566,20.086436170212764,0.26997840172786175,0.08489926223063829
574_A1,574,A1,LI,5-6yr,5.0216666666666665,84,68,10,6.8,0.45588235294117646,14.198963730569949,0.2222222222222222,0.08076059010259795
574_A2,574,A2,LI,5-6yr,5.0216666666666665,78,63,8,7.875,0.5238095238095238,17.664259927797833,0.1875,0.04971889778250915
574_A3,574,A3,LI,5-6yr,5.0216666666666665,159,128,19,6.7368421052631575,0.390625,18.27642495239505,0.12154696132596685,0.089602729415657
574_B1,574,B1,LI,5-6yr,5.0216666666666665,74,61,8,7.625,0.5737704918032787,21.03966494210397,0.16853932584269662,0.10123939873491072
574_B2,574,B2,LI,5-6yr,5.0216666666666665,92,72,10,7.2,0.5277777777777778,28.410021171489063,0.11538461538461539,0.08518218977056531
574_B3,574,B3,LI,5-6yr,5.0216666666666665,193,158,18,8.777777777777779,0.4177215189873418,25.681666550271203,0.14977973568281938,0.11891124437688497
607_A1,607,A1,LI,6-7yr,6.095833333333333,65,51,8,6.375,0.37254901960784315,11.924222797927461,0.2073170731707317,0.07633169577254009
607_A2,607,A2,LI,6-7yr,6.095833333333333,134,111,12,9.25,0.38738738738738737,16.644641713479118,0.0945945945945946,0.057261703592973355
607_A3,607,A3,LI,6-7yr,6.095833333333333,215,175,21,8.333333333333334,0.2857142857142857,14.935972438897556,0.07725321888412018,0.11413768305333555
607_B1,607,B1,LI,6-7yr,6.095833333333333,104,83,11,7.545454545454546,0.3253012048192771,14.114896755162242,0.15447154471544716,0.10009985950086601
607_B2,607,B2,LI,6-7yr,6.095833333333333,125,101,13,7.769230769230769,0.43564356435643564,17.259082444557308,0.10071942446043165,0.09575285154353126
607_B3,607,B3,LI,6-7yr,6.095833333333333,194,164,16,10.25,0.36585365853658536,15.709712259458122,0.04433497536945813,0.06636143622443147
609_A1,609,A1,LI,6-7yr,6.605,64,50,7,7.142857142857143,0.58,14.605437665782492,0.20987654320987653,0.06788756598344946
609_A2,609,A2,LI,6-7yr,6.605,201,158,25,6.32,0.4430379746835443,17.99644850329782,0.056338028169014086,0.08997419048692143
609_A3,609,A3,LI,6-7yr,6.605,292,239,36,6.638888888888889,0.40585774058577406,32.62722696281549,0.048859934853420196,0.052910606884969104
609_B1,609,B1,LI,6-7yr,6.605,137,108,18,6.0,0.5,24.3,0.14375,0.051977194148950634
609_B2,609,B2,LI,6-7yr,6.605,141,115,17,6.764705882352941,0.5391304347826087,31.91553544494721,0.15568862275449102,0.06043441149326395
609_B3,609,B3,LI,6-7yr,6.605,218,166,33,5.03030303030303,0.45180722891566266,20.35662039110315,0.0,0.040384377363237446
617_A1,617,A1,LI,6-7yr,6.520833333333333,79,62,8,7.75,0.5645161290322581,24.54552763404729,0.08139534883720931,0.05052011755125844
617_A2,617,A2,LI,6-7yr,6.520833333333333,110,85,14,6.071428571428571,0.49411764705882355,19.125,0.11290322580645161,0.03299025687448202
617_A3,617,A3,LI,6-7yr,6.520833333333333,158,125,18,6.944444444444445,0.424,26.27952755905512,0.09195402298850575,0.03970343778564331
617_B1,617,B1,LI,6-7yr,6.520833333333333,105,88,10,8.8,0.5,34.37842128562488,0.125,0.04245383715423397
617_B2,617,B2,LI,6-7yr,6.520833333333333,111,93,12,7.75,0.5806451612903226,42.463541666666664,0.034782608695652174,0.05190808736376346
617_B3,617,B3,LI,6-7yr,6.520833333333333,212,176,23,7.6521739130434785,0.3693181818181818,19.49655172413793,0.07017543859649122,0.05568872915792601
625_A1,625,A1,LI,6-7yr,6.678333333333334,67,53,9,5.888888888888889,0.5660377358490566,15.785493827160494,0.20238095238095238,0.08093244574615811
625_A2,625,A2,LI,6-7yr,6.678333333333334,73,50,14,3.5714285714285716,0.62,25.669306184012072,0.1411764705882353,0.1000596447606211
625_A3,625,A3,LI,6-7yr,6.678333333333334,125,92,22,4.181818181818182,0.4673913043478261,22.20360110803324,0.09420289855072464,0.04939044647886835
625_B1,625,B1,LI,6-7yr,6.678333333333334,69,55,10,5.5,0.6727272727272727,21.69614747790397,0.4297520661157025,0.06673834769461025
625_B2,625,B2,LI,6-7yr,6.678333333333334,76,57,11,5.181818181818182,0.6842105263157895,33.62546059669559,0.19148936170212766,0.06895229568378002
625_B3,625,B3,LI,6-7yr,6.678333333333334,111,83,16,5.1875,0.5542168674698795,28.299685957828622,0.1328125,0.07167670403503094
678_A1,678,A1,LI,6-7yr,6.8533333333333335,51,44,5,8.8,0.6136363636363636,27.018292682926827,0.22727272727272727,0.06025545188522096
678_A2,678,A2,LI,6-7yr,6.8533333333333335,101,78,12,6.5,0.4230769230769231,14.3,0.17886178861788618,0.05280758899941888
678_A3,678,A3,LI,6-7yr,6.8533333333333335,147,122,15,8.133333333333333,0.3360655737704918,15.98478218822645,0.20108695652173914,0.10842055592558687
678_B1,678,B1,LI,6-7yr,6.8533333333333335,93,74,10,7.4,0.44594594594594594,16.161586382051798,0.1308411214953271,0.0894886275794421
678_B2,678,B2,LI,6-7yr,6.8533333333333335,108,89,12,7.416666666666667,0.42696629213483145,13.136638847979054,0.2,0.10036960407438578
678_B3,678,B3,LI,6-7yr,6.8533333333333335,156,126,18,7.0,0.4126984126984127,20.475,0.11864406779661017,0.09407245898067314
717_A1,717,A1,LI,7-8yr,7.355833333333333,64,48,8,6.0,0.5208333333333334,19.26095145513093,0.21951219512195122,0.06958794655304534
717_A2,717,A2,LI,7-8yr,7.355833333333333,85,70,10,7.0,0.5571428571428572,18.666666666666664,0.12371134020618557,0.0814240390800302
717_A3,717,A3,LI,7-8yr,7.355833333333333,153,121,19,6.368421052631579,0.4297520661157025,23.310294117647057,0.0783132530120482,0.10996158225711941
717_B1,717,B1,LI,7-8yr,7.355833333333333,59,45,7,6.428571428571429,0.6444444444444445,25.7250656167979,0.2716049382716049,0.10445194407880357
717_B2,717,B2,LI,7-8yr,7.355833333333333,100,74,15,4.933333333333334,0.4864864864864865,23.410726408689747,0.18699186991869918,0.06465191807223467
717_B3,717,B3,LI,7-8yr,7.355833333333333,146,112,20,5.6,0.4642857142857143,28.16867469879518,0.12048192771084337,0.09169772517710863
721_A1,721,A1,LI,7-8yr,7.2716666666666665,62,48,7,6.857142857142857,0.5,12.0,0.17333333333333334,0.07739716816027507
721_A2,721,A2,LI,7-8yr,7.2716666666666665,119,92,15,6.133333333333334,0.532608695652174,31.355177993527512,0.11851851851851852,0.09547673035321225
721_A3,721,A3,LI,7-8yr,7.2716666666666665,163,131,17,7.705882352941177,0.5114503816793893,27.544296400187005,0.08426966292134831,0.0956092842720548
721_B1,721,B1,LI,7-8yr,7.2716666666666665,62,46,8,5.75,0.6086956521739131,24.323008849557525,0.1388888888888889,0.06405900812133154
721_B2,721,B2,LI,7-8yr,7.2716666666666665,97,78,14,5.571428571428571,0.5512820512820513,32.686080140833255,0.17796610169491525,0.09875132704903715
721_B3,721,B3,LI,7-8yr,7.2716666666666665,151,121,19,6.368421052631579,0.5537190082644629,35.70428388746803,0.07926829268292683,0.11471625056310705
725_A1,725,A1,LI,7-8yr,7.858333333333333,194,162,21,7.714285714285714,0.4382716049382716,30.38418095801301,0.06280193236714976,0.08397374429172613
725_A2,725,A2,LI,7-8yr,7.858333333333333,284,241,27,8.925925925925926,0.4024896265560166,42.71382113821138,0.030716723549488054,0.10248660382665446
725_A3,725,A3,LI,7-8yr,7.858333333333333,470,396,46,8.608695652173912,0.3409090909090909,39.10746268656716,0.03292181069958848,0.09545482077874715
725_B1,725,B1,LI,7-8yr,7.858333333333333,162,136,16,8.5,0.45588235294117646,28.024242424242424,0.07428571428571429,0.09494981247633155
725_B2,725,B2,LI,7-8yr,7.858333333333333,294,251,29,8.655172413793103,0.4541832669322709,47.59686262247238,0.036065573770491806,0.11204727027458922
725_B3,725,B3,LI,7-8yr,7.858333333333333,529,456,56,8.142857142857142,0.30043859649122806,27.860412926391383,0.029357798165137616,0.13275457861082854
729_A1,729,A1,LI,7-8yr,7.51,103,75,19,3.9473684210526314,0.5466666666666666,18.75,0.23134328358208955,0.059884053711371614
729_A2,729,A2,LI,7-8yr,7.51,103,81,14,5.785714285714286,0.5679012345679012,16.875,0.10434782608695652,0.05043283017660899
729_A3,729,A3,LI,7-8yr,7.51,228,167,39,4.282051282051282,0.47305389221556887,33.241133715751594,0.11284046692607004,0.05214312471433086
729_B1,729,B1,LI,7-8yr,7.51,98,72,20,3.6,0.6111111111111112,29.590328467153284,0.3509933774834437,0.049777781242928164
729_B2,729,B2,LI,7-8yr,7.51,128,89,24,3.7083333333333335,0.6067415730337079,37.083333333333336,0.06569343065693431,0.06190602270810356
729_B3,729,B3,LI,7-8yr,7.51,205,145,34,4.264705882352941,0.5103448275862069,21.373951182303585,0.08888888888888889,0.06433821088994428
733_A1,733,A1,LI,7-8yr,7.590833333333333,51,40,5,8.0,0.5,13.171529860921735,0.2608695652173913,0.04848744004845224
733_A2,733,A2,LI,7-8yr,7.590833333333333,73,56,8,7.0,0.5535714285714286,17.520065520065522,0.13095238095238096,0.07128265453778164
733_A3,733,A3,LI,7-8yr,7.590833333333333,162,130,18,7.222222222222222,0.35384615384615387,17.521008403361346,0.12903225806451613,0.08568814744927224
733_B1,733,B1,LI,7-8yr,7.590833333333333,56,44,6,7.333333333333333,0.5,22.0,0.17647058823529413,0.08016044976905948
733_B2,733,B2,LI,7-8yr,7.590833333333333,90,73,9,8.11111111111111,0.5616438356164384,22.425243644986843,0.14285714285714285,0.0757240948154886
733_B3,733,B3,LI,7-8yr,7.590833333333333,131,101,17,5.9411764705882355,0.5148514851485149,20.5222215753624,0.07092198581560284,0.09046136046515334
777_A1,777,A1,LI,7-8yr,7.351666666666667,42,32,5,6.4,0.53125,14.03921568627451,0.23636363636363636,0.0898822992767711
777_A2,777,A2,LI,7-8yr,7.351666666666667,63,47,8,5.875,0.6808510638297872,30.49494507630991,0.2222222222222222,0.1013477529506327
777_A3,777,A3,LI,7-8yr,7.351666666666667,129,104,14,7.428571428571429,0.40384615384615385,16.942839036755387,0.14,0.09997875656180193
777_B1,777,B1,LI,7-8yr,7.351666666666667,44,34,5,6.8,0.6176470588235294,25.05263157894737,0.18518518518518517,0.09053834575440065
777_B2,777,B2,LI,7-8yr,7.351666666666667,62,49,7,7.0,0.5714285714285714,23.1968085106383,0.08823529411764706,0.0920218012265625
777_B3,777,B3,LI,7-8yr,7.351666666666667,121,94,14,6.714285714285714,0.46808510638297873,21.473394495412844,0.06201550387596899,0.11705861510047814
817_A1,817,A1,LI,8-9yr,8.088333333333333,45,33,6,5.5,0.7272727272727273,33.0,0.23728813559322035,0.049314858860795494
817_A2,817,A2,LI,8-9yr,8.088333333333333,71,55,11,5.0,0.7090909090909091,44.73880597014926,0.1839080459770115,0.06507376055627176
817_A3,817,A3,LI,8-9yr,8.088333333333333,117,89,15,5.933333333333334,0.5617977528089888,33.18001174862732,0.09302325581395349,0.08543808458359231
817_B1,817,B1,LI,8-9yr,8.088333333333333,47,37,6,6.166666666666667,0.7837837837837838,47.915,0.24193548387096775,0.07765454858929143
817_B2,817,B2,LI,8-9yr,8.088333333333333,100,76,13,5.846153846153846,0.6842105263157895,70.89247311827957,0.1452991452991453,0.08708165029454612
817_B3,817,B3,LI,8-9yr,8.088333333333333,117,85,16,5.3125,0.49411764705882355,28.333333333333332,0.12686567164179105,0.07050398310822274
821_A1,821,A1,LI,8-9yr,8.9175,78,62,8,7.75,0.4838709677419355,18.595858383433537,0.12359550561797752,0.11900638146538417
821_A2,821,A2,LI,8-9yr,8.9175,81,66,10,6.6,0.5909090909090909,20.92578125,0.13829787234042554,0.08204493623256147
821_A3,821,A3,LI,8-9yr,8.9175,146,116,15,7.733333333333333,0.4224137931034483,19.333333333333332,0.08176100628930817,0.09626404194350284
821_B1,821,B1,LI,8-9yr,8.9175,59,47,7,6.714285714285714,0.5106382978723404,15.666666666666666,0.14492753623188406,0.08562140650957017
821_B2,821,B2,LI,8-9yr,8.9175,96,81,9,9.0,0.49382716049382713,15.984168379278579,0.1111111111111111,0.10884198940554028
821_B3,821,B3,LI,8-9yr,8.9175,166,135,17,7.9411764705882355,0.45925925925925926,31.66495057660626,0.08287292817679558,0.1330368831553212
825_A1,825,A1,LI,8-9yr,8.505,41,34,8,4.25,0.7352941176470589,29.88222222222223,0.16326530612244897,0.04893548126109851
825_A2,825,A2,LI,8-9yr,8.505,70,57,11,5.181818181818182,0.6842105263157895,39.95953002610966,0.13580246913580246,0.06690607158514816
825_A3,825,A3,LI,8-9yr,8.505,134,111,17,6.529411764705882,0.5495495495495496,46.12991738788355,0.07586206896551724,0.07413220446722756
825_B1,825,B1,LI,8-9yr,8.505,62,47,9,5.222222222222222,0.6382978723404256,19.583333333333332,0.18421052631578946,0.05250960145639239
825_B2,825,B2,LI,8-9yr,8.505,75,60,11,5.454545454545454,0.8,84.00000000000003,0.08536585365853659,0.0552023229427448
825_B3,825,B3,LI,8-9yr,8.505,153,122,20,6.1,0.5655737704918032,52.934306569343065,0.06707317073170732,0.08915690073265783
829_A1,829,A1,LI,8-9yr,8.4275,59,47,6,7.833333333333333,0.5957446808510638,18.2864238410596,0.25316455696202533,0.03340318434790325
829_A2,829,A2,LI,8-9yr,8.4275,90,73,10,7.3,0.5616438356164384,21.291666666666664,0.20353982300884957,0.05523374511781726
829_A3,829,A3,LI,8-9yr,8.4275,142,111,16,6.9375,0.40540540540540543,16.703237410071942,0.1695906432748538,0.04647004977317607
829_B1,829,B1,LI,8-9yr,8.4275,40,30,5,6.0,0.8,42.000000000000014,0.24528301886792453,0.05625850302763415
829_B2,829,B2,LI,8-9yr,8.4275,62,47,9,5.222222222222222,0.6170212765957447,26.679659498207887,0.18421052631578946,0.04979382628143743
829_B3,829,B3,LI,8-9yr,8.4275,128,93,18,5.166666666666667,0.5698924731182796,24.04471383147854,0.07913669064748201,0.06191907312162391
871_A1,871,A1,LI,8-9yr,8.9175,70,57,7,8.142857142857142,0.6140350877192983,15.244186046511627,0.13580246913580246,0.047886803230527346
871_A2,871,A2,LI,8-9yr,8.9175,89,71,9,7.888888888888889,0.676056338028169,36.935661764705884,0.1188118811881188,0.0507493131192144
871_A3,871,A3,LI,8-9yr,8.9175,160,128,17,7.529411764705882,0.4609375,21.333333333333332,0.13513513513513514,0.05389118567931016
871_B1,871,B1,LI,8-9yr,8.9175,43,33,6,5.5,0.7272727272727273,30.575416666666666,0.12244897959183673,0.038220189643105
871_B2,871,B2,LI,8-9yr,8.9175,105,80,13,6.153846153846154,0.65,27.586206896551722,0.14634146341463414,0.05643296168256987
871_B3,871,B3,LI,8-9yr,8.9175,132,107,15,7.133333333333334,0.5420560747663551,28.754722641582475,0.08333333333333333,0.06139554832561218
878_A1,878,A1,LI,8-9yr,8.929166666666667,107,85,11,7.7272727272727275,0.47058823529411764,18.914769645161893,0.3850574712643678,0.053383427224373003
878_A2,878,A2,LI,8-9yr,8.929166666666667,77,64,7,9.142857142857142,0.578125,27.341120704249192,0.2222222222222222,0.08204369131481377
878_A3,878,A3,LI,8-9yr,8.929166666666667,138,108,16,6.75,0.4722222222222222,21.836496350364968,0.2159090909090909,0.09429396236195495
878_B1,878,B1,LI,8-9yr,8.929166666666667,56,44,6,7.333333333333333,0.5,13.600775193798448,0.2,0.09461104967117055
878_B2,878,B2,LI,8-9yr,8.929166666666667,76,60,10,6.0,0.48333333333333334,18.22064056939502,0.24752475247524752,0.0697594125367542
878_B3,878,B3,LI,8-9yr,8.929166666666667,112,113,19,5.947368421052632,0.4690265486725664,19.25293609671848,0.18248175182481752,0.08208654841804411
880_A1,880,A1,LI,8-9yr,8.76,92,78,8,9.75,0.5641025641025641,40.10377358490566,0.3611111111111111,0.08658143695660032
880_A2,880,A2,LI,8-9yr,8.76,136,112,14,8.0,0.5892857142857143,50.5614942891399,0.12258064516129032,0.08346187712493144
880_A3,880,A3,LI,8-9yr,8.76,341,267,44,6.068181818181818,0.40074906367041196,30.01643502389771,0.04748603351955307,0.08716804494163422
880_B1,880,B1,LI,8-9yr,8.76,98,75,13,5.769230769230769,0.6133333333333333,31.83139534883721,0.10091743119266056,0.06363298872816774
880_B2,880,B2,LI,8-9yr,8.76,166,135,17,7.9411764705882355,0.5777777777777777,46.053625377643506,0.07777777777777778,0.09060482570402861
880_B3,880,B3,LI,8-9yr,8.76,260,209,34,6.147058823529412,0.41148325358851673,30.08919319022946,0.051094890510948905,0.11667886935355873
922_A1,922,A1,LI,9-10yr,9.351666666666667,179,141,24,5.875,0.5460992907801419,44.216564685314694,0.16744186046511628,0.07638780675861562
922_A2,922,A2,LI,9-10yr,9.351666666666667,241,190,30,6.333333333333333,0.5105263157894737,54.63608184188043,0.028225806451612902,0.08209544291861166
922_A3,922,A3,LI,9-10yr,9.351666666666667,449,365,54,6.7592592592592595,0.3561643835616438,33.12210979841697,0.0022222222222222222,0.056139060558431264
922_B1,922,B1,LI,9-10yr,9.351666666666667,137,111,16,6.9375,0.4954954954954955,25.379555808656036,0.11612903225806452,0.06223454016544194
922_B2,922,B2,LI,9-10yr,9.351666666666667,284,229,42,5.4523809523809526,0.5152838427947598,30.899377418330843,0.020689655172413793,0.08068401666709642
922_B3,922,B3,LI,9-10yr,9.351666666666667,347,271,48,5.645833333333333,0.44280442804428044,51.89034090909091,0.10335917312661498,0.08150844022172256
926_A1,926,A1,LI,9-10yr,9.501666666666667,98,80,9,8.88888888888889,0.45,24.102564102564102,0.15517241379310345,0.08003866702278788
926_A2,926,A2,LI,9-10yr,9.501666666666667,101,83,10,8.3,0.6024096385542169,41.5,0.13675213675213677,0.07075637942016968
926_A3,926,A3,LI,9-10yr,9.501666666666667,165,137,15,9.133333333333333,0.43795620437956206,26.486666666666665,0.05714285714285714,0.10618966491508348
926_B1,926,B1,LI,9-10yr,9.501666666666667,101,82,11,7.454545454545454,0.4878048780487805,19.470883534136547,0.04716981132075472,0.10961506757517023
926_B2,926,B2,LI,9-10yr,9.501666666666667,195,163,18,9.055555555555555,0.4539877300613497,24.7032640831202,0.034653465346534656,0.10424149472653858
926_B3,926,B3,LI,9-10yr,9.501666666666667,197,162,21,7.714285714285714,0.4506172839506173,28.2,0.03431372549019608,0.10554646230384922
973_A1,973,A1,LI,9-10yr,9.606666666666667,54,44,5,8.8,0.5681818181818182,19.10526315789474,0.05263157894736842,0.05319962154117408
973_A2,973,A2,LI,9-10yr,9.606666666666667,72,58,8,7.25,0.5689655172413793,19.333333333333332,0.0,0.03328879354845008
973_A3,973,A3,LI,9-10yr,9.606666666666667,138,109,15,7.266666666666667,0.42201834862385323,16.358747993579456,0.007194244604316547,0.03560659199304952
973_B1,973,B1,LI,9-10yr,9.606666666666667,53,43,6,7.166666666666667,0.5581395348837209,18.67105263157895,0.05357142857142857,0.05304101685829145
973_B2,973,B2,LI,9-10yr,9.606666666666667,75,61,8,7.625,0.5245901639344263,12.2,0.038461538461538464,0.07353996225014632
973_B3,973,B3,LI,9-10yr,9.606666666666667,130,104,16,6.5,0.5480769230769231,19.793548387096777,0.007633587786259542,0.07695051827321656
427_A1,427,A1,LI,4-5yr,4.596666666666667,30,20,7,2.857142857142857,0.8,24.000000000000004,0.5238095238095238,0.0363254431458308
427_A2,427,A2,LI,4-5yr,4.596666666666667,57,39,13,3.0,0.6410256410256411,13.523489932885905,0.2875,0.06673700578760375
427_A3,427,A3,LI,4-5yr,4.596666666666667,67,49,15,3.2666666666666666,0.6326530612244898,17.285276073619634,0.18292682926829268,0.05334888205254895
427_B1,427,B1,LI,4-5yr,4.596666666666667,30,19,7,2.7142857142857144,0.7894736842105263,19.324349112426038,0.4827586206896552,0.0645212915302471
427_B2,427,B2,LI,4-5yr,4.596666666666667,40,26,9,2.888888888888889,0.6923076923076923,16.73972602739726,0.375,0.031117675284177616
427_B3,427,B3,LI,4-5yr,4.596666666666667,92,69,17,4.0588235294117645,0.5652173913043478,17.33373786407767,0.17857142857142858,0.0603108113790277
480_A1,480,A1,LI,4-5yr,4.3375,145,109,23,4.739130434782608,0.45871559633027525,21.073333333333334,0.046052631578947366,0.06259422499687793
480_A2,480,A2,LI,4-5yr,4.3375,141,111,20,5.55,0.4954954954954955,17.51595744680851,0.21666666666666667,0.07173827238567508
480_A3,480,A3,LI,4-5yr,4.3375,198,157,31,5.064516129032258,0.39490445859872614,25.60166745857338,0.1277533039647577,0.06678929899402214
480_B1,480,B1,LI,4-5yr,4.3375,143,110,19,5.7894736842105265,0.4090909090909091,18.791666666666664,0.16374269005847952,0.08501259584098458
480_B2,480,B2,LI,4-5yr,4.3375,160,127,24,5.291666666666667,0.3543307086614173,15.875,0.16230366492146597,0.07298545274529673
480_B3,480,B3,LI,4-5yr,4.3375,267,200,40,5.0,0.34,17.424242424242426,0.09491525423728814,0.061498812315641777
527_A1,527,A1,LI,5-6yr,5.835833333333333,116,93,21,4.428571428571429,0.5698924731182796,28.424612795831223,0.24183006535947713,0.06063450924142497
527_A2,527,A2,LI,5-6yr,5.835833333333333,138,104,24,4.333333333333333,0.5,18.80340218712029,0.1320754716981132,0.04757573683784704
527_A3,527,A3,LI,5-6yr,5.835833333333333,255,188,37,5.081081081081081,0.4787234042553192,41.631735132843616,0.05555555555555555,0.08114365342768803
527_B1,527,B1,LI,5-6yr,5.835833333333333,81,62,15,4.133333333333334,0.5,16.044691747729175,0.14736842105263157,0.06268111297731147
527_B2,527,B2,LI,5-6yr,5.835833333333333,105,89,11,8.090909090909092,0.4606741573033708,23.59300751222921,0.10256410256410256,0.08365665683500348
527_B3,527,B3,LI,5-6yr,5.835833333333333,184,144,26,5.538461538461538,0.4027777777777778,29.36926409460804,0.11961722488038277,0.06303183286826435
531_A1,531,A1,LI,5-6yr,5.339166666666666,31,21,6,3.5,0.7619047619047619,18.930089552238805,0.515625,0.01497038822923889
531_A2,531,A2,LI,5-6yr,5.339166666666666,36,28,9,3.111111111111111,0.75,24.011983805668017,0.32075471698113206,0.039341157537259155
531_A3,531,A3,LI,5-6yr,5.339166666666666,54,48,15,3.2,0.5416666666666666,16.0,0.22857142857142856,0.03679478038211551
531_B1,531,B1,LI,5-6yr,5.339166666666666,34,26,7,3.7142857142857144,0.6923076923076923,26.0,0.2916666666666667,0.01277571010316064
531_B2,531,B2,LI,5-6yr,5.339166666666666,38,30,9,3.3333333333333335,0.6333333333333333,13.47560975609756,0.3333333333333333,0.014815157618163965
531_B3,531,B3,LI,5-6yr,5.339166666666666,58,45,15,3.0,0.4666666666666667,12.495805369127517,0.26582278481012656,0.03899262322557908
535_A1,535,A1,LI,5-6yr,5.424166666666666,52,43,10,4.3,0.4418604651162791,13.496105919003114,0.1875,0.032888152461810566
535_A2,535,A2,LI,5-6yr,5.424166666666666,76,63,17,3.7058823529411766,0.49206349206349204,12.928955696202532,0.09523809523809523,0.06755196943362762
535_A3,535,A3,LI,5-6yr,5.424166666666666,114,90,16,5.625,0.3888888888888889,10.305043646944714,0.0,0.027217124290913327
535_B1,535,B1,LI,5-6yr,5.424166666666666,64,53,7,7.571428571428571,0.49056603773584906,13.886565836298933,0.189873417721519,0.032624414723916285
535_B2,535,B2,LI,5-6yr,5.424166666666666,86,69,10,6.9,0.391304347826087,12.65,0.1134020618556701,0.026049344873703615
535_B3,535,B3,LI,5-6yr,5.424166666666666,142,115,19,6.052631578947368,0.40869565217391307,13.078639581409664,0.04054054054054054,0.06498655935509429
567_A1,567,A1,LI,5-6yr,5.093333333333334,91,72,11,6.545454545454546,0.5416666666666666,21.26182794579855,0.14150943396226415,0.054739398888331015
567_A2,567,A2,LI,5-6yr,5.093333333333334,85,67,11,6.090909090909091,0.5522388059701493,26.210268948655255,0.27350427350427353,0.08015583614730133
567_A3,567,A3,LI,5-6yr,5.093333333333334,124,90,19,4.7368421052631575,0.5222222222222223,20.559633027522935,0.4678111587982833,0.05063008336388592
567_B1,567,B1,LI,5-6yr,5.093333333333334,63,56,7,8.0,0.44642857142857145,12.6,0.37623762376237624,0.07903971888954102
567_B2,567,B2,LI,5-6yr,5.093333333333334,71,55,10,5.5,0.43636363636363634,12.239694715636137,0.1839080459770115,0.055322949782382766
567_B3,567,B3,LI,5-6yr,5.093333333333334,152,121,19,6.368421052631579,0.39669421487603307,18.726190476190474,0.19576719576719576,0.07814865890024152
569_A1,569,A1,LI,5-6yr,5.604166666666667,47,32,8,4.0,0.71875,32.0,0.2033898305084746,0.04901917593459997
569_A2,569,A2,LI,5-6yr,5.604166666666667,132,97,23,4.217391304347826,0.6082474226804123,28.712579320642032,0.1592356687898089,0.08325408779231654
569_A3,569,A3,LI,5-6yr,5.604166666666667,179,127,30,4.233333333333333,0.5039370078740157,30.650623268698062,0.16355140186915887,0.07096810937183008
569_B1,569,B1,LI,5-6yr,5.604166666666667,46,34,7,4.857142857142857,0.6470588235294118,23.94890510948905,0.23333333333333334,0.059639997198711006
569_B2,569,B2,LI,5-6yr,5.604166666666667,64,47,10,4.7,0.6808510638297872,20.715863453815263,0.14666666666666667,0.0662500518567094
569_B3,569,B3,LI,5-6yr,5.604166666666667,122,87,19,4.578947368421052,0.5172413793103449,25.927966101694913,0.17006802721088435,0.0490618474204584
