doc_id,dataset,group,n_tokens,n_sentences,tokens_per_sentence,ttr,mtld,n_turns_total,adult_turn_frac,adult_token_frac,canonical_sim,group_canonical_mean
878_A2,enni,LI,64,7,9.142857142857142,0.578125,27.341120704249192,,,,0.0758171704183849,0.07088047469325238
878_A3,enni,LI,108,16,6.75,0.4722222222222222,21.836496350364968,,,,0.11092179651902392,0.07088047469325238
878_B1,enni,LI,44,6,7.333333333333333,0.5,13.600775193798448,,,,0.07651584569914903,0.07088047469325238
878_B2,enni,LI,60,10,6.0,0.48333333333333334,18.22064056939502,,,,0.07683703198681821,0.07088047469325238
878_B3,enni,LI,113,19,5.947368421052632,0.4690265486725664,19.25293609671848,,,,0.09680733888238142,0.07088047469325238
880_A1,enni,LI,78,8,9.75,0.5641025641025641,40.10377358490566,,,,0.08628453395338462,0.07088047469325238
880_A2,enni,LI,112,14,8.0,0.5892857142857143,50.5614942891399,,,,0.07244169148994413,0.07088047469325238
880_A3,enni,LI,267,44,6.068181818181818,0.40074906367041196,30.01643502389771,,,,0.09173371431496996,0.07088047469325238
880_B1,enni,LI,75,13,5.769230769230769,0.6133333333333333,31.83139534883721,,,,0.06047264039889102,0.07088047469325238
880_B2,enni,LI,135,17,7.9411764705882355,0.5777777777777777,46.053625377643506,,,,0.07774486418299961,0.07088047469325238
880_B3,enni,LI,209,34,6.147058823529412,0.41148325358851673,30.08919319022946,,,,0.11103845422782868,0.07088047469325238
922_A1,enni,LI,141,24,5.875,0.5460992907801419,44.216564685314694,,,,0.07095626537606961,0.07088047469325238
922_A2,enni,LI,190,30,6.333333333333333,0.5105263157894737,54.63608184188043,,,,0.08342427360894272,0.07088047469325238
922_A3,enni,LI,365,54,6.7592592592592595,0.3561643835616438,33.12210979841697,,,,0.0696176921106129,0.07088047469325238
922_B1,enni,LI,111,16,6.9375,0.4954954954954955,25.379555808656036,,,,0.062430690262567284,0.07088047469325238
922_B2,enni,LI,229,42,5.4523809523809526,0.5152838427947598,30.899377418330843,,,,0.0686065949071977,0.07088047469325238
922_B3,enni,LI,271,48,5.645833333333333,0.44280442804428044,51.89034090909091,,,,0.09595049609084826,0.07088047469325238
926_A1,enni,LI,80,9,8.88888888888889,0.45,24.102564102564102,,,,0.08626787640607683,0.07088047469325238
926_A2,enni,LI,83,10,8.3,0.6024096385542169,41.5,,,,0.0727914389672469,0.07088047469325238
926_A3,enni,LI,137,15,9.133333333333333,0.43795620437956206,26.486666666666665,,,,0.10206206960411707,0.07088047469325238
926_B1,enni,LI,82,11,7.454545454545454,0.4878048780487805,19.470883534136547,,,,0.08757581606404002,0.07088047469325238
926_B2,enni,LI,163,18,9.055555555555555,0.4539877300613497,24.7032640831202,,,,0.07910981600133551,0.07088047469325238
926_B3,enni,LI,162,21,7.714285714285714,0.4506172839506173,28.2,,,,0.10144418522905312,0.07088047469325238
973_A1,enni,LI,44,5,8.8,0.5681818181818182,19.10526315789474,,,,0.06556386295727668,0.07088047469325238
973_A2,enni,LI,58,8,7.25,0.5689655172413793,19.333333333333332,,,,0.051414171777351435,0.07088047469325238
973_A3,enni,LI,109,15,7.266666666666667,0.42201834862385323,16.358747993579456,,,,0.04046752926313349,0.07088047469325238
973_B1,enni,LI,43,6,7.166666666666667,0.5581395348837209,18.67105263157895,,,,0.051600146671466236,0.07088047469325238
973_B2,enni,LI,61,8,7.625,0.5245901639344263,12.2,,,,0.06652140638731593,0.07088047469325238
973_B3,enni,LI,104,16,6.5,0.5480769230769231,19.793548387096777,,,,0.08395213089346258,0.07088047469325238
427_A1,enni,LI,20,7,2.857142857142857,0.8,24.000000000000004,,,,0.031146747690056424,0.07088047469325238
427_A2,enni,LI,39,13,3.0,0.6410256410256411,13.523489932885905,,,,0.058895483025480866,0.07088047469325238
427_A3,enni,LI,49,15,3.2666666666666666,0.6326530612244898,17.285276073619634,,,,0.054350780045383074,0.07088047469325238
427_B1,enni,LI,19,7,2.7142857142857144,0.7894736842105263,19.324349112426038,,,,0.05487111620393567,0.07088047469325238
427_B2,enni,LI,26,9,2.888888888888889,0.6923076923076923,16.73972602739726,,,,0.02414502543859017,0.07088047469325238
427_B3,enni,LI,69,17,4.0588235294117645,0.5652173913043478,17.33373786407767,,,,0.07422476860015989,0.07088047469325238
