doc_id,gain128,baseline_nll,token_count,age_group,task,L50,L80,L90,tail_33_128,tail_65_128,mean_lag,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10
ECSC_1005_2_83F_1005_YR2,1.5289054682177885,2.3884457468986513,404,6yr,frog_on_his_own,11.72558363639396,31.945721010165343,51.5199850384932,0.19945024056705452,0.0559955000234304,20.67012711381639,0.08059659015366023,0.14395623022004386,0.15734161017170298,0.1299966376495234,0.10592211572896157,0.11183776102581626,0.07089881448323719,0.09056477993985476,0.05288996060376936,0.03584721390014886,0.020148286123281543
ECSC_1005_3_83F_1005_YR3,1.8795587258954205,2.0515460848808287,427,6yr,one_frog_too_many,11.19141301736291,33.15928965791574,61.613645833443556,0.2003614056239174,0.08745141750753047,21.818136016800775,0.11099163170305457,0.12295285955298949,0.1682407375734959,0.13390643898999072,0.09852337323955458,0.08656500727351565,0.07845854604348168,0.03403287086992465,0.07887711724646229,0.07470880719956186,0.012742610307968614
ECSC_4068_1_84F_4068_YR1,1.5604351377294912,2.477134498953819,232,7yr,,7.358513015362183,20.418892221305132,43.28652696546114,0.1525451132007439,0.05276522738624123,16.115173276560675,0.1263435357415465,0.17338858942182092,0.25473831206211656,0.10394124600219483,0.1083562831017375,0.06804082159842997,0.012646098871409864,0.07662223612085904,0.023157649693643634,0.03445302558033774,0.018312201805903486
ECSC_1094_1_84M_1094_YR1,1.7457374172825966,2.840000438690186,267,7yr,frog_where_are_you,11.50605806277104,28.15775089765109,40.192660166122074,0.15279663426213874,0.016033070200742416,16.8675456054052,0.11407150095740119,0.09924020395403124,0.23354331697917513,0.06361980861364475,0.1465731099367346,0.1041579921884817,0.08599743310839263,0.11010523167245005,0.0266583323889463,0.009924867140838983,0.006108203059903432
ECSC_1094_2_84M_1094_YR2,1.639219178691987,2.2169319868087767,437,7yr,frog_on_his_own,10.602691819674211,35.74847556346922,47.6740817254538,0.2230468416123833,0.07243710416938555,21.29560293263319,0.08964641795752047,0.12304894961207946,0.22813310148496613,0.1107602788366291,0.09008322150602378,0.07744734282866658,0.057833846161731164,0.12577976998616283,0.024829967456834922,0.034489875800726315,0.037947228368659235
ECSC_1094_3_84M_1094_YR3,2.0954418983190286,2.2028497010469437,446,7yr,one_frog_too_many,11.38616944761192,38.17641623259048,62.327227023565364,0.22627113480648867,0.0937061841529218,22.397247725468127,0.11349687030829302,0.10595213814377011,0.18810668975879752,0.1162251514220714,0.09383969777918746,0.11987615981089197,0.03623215797049985,0.0761273831915406,0.05643756746202628,0.07035838534399287,0.023347798808928923
ECSC_1038_1_85F_1038_YR1,1.6889267694565553,2.7037990212440492,541,7yr,frog_where_are_you,10.832485364799489,40.111006451174354,60.78546895768086,0.2423924057506136,0.085552339726118,23.917082849097973,0.09868531288476208,0.12554907284148878,0.23134341352830384,0.07272451109093366,0.034936598141521044,0.09681437926704907,0.09755430649532788,0.08942279698736368,0.06741726903713197,0.03951927532753206,0.04603306439858594
ECSC_1038_2_85F_1038_YR2,1.746040517284024,2.5455490350723267,551,7yr,boy_dog_frog,7.633690517366772,29.595407492317488,62.20456336176477,0.18767251681536903,0.09368468314862735,19.92303342377057,0.1350695423031776,0.13783829803601075,0.25867750006693613,0.10729331281731326,0.07752743030174036,0.06003491077756441,0.035886488881888425,0.04122643248261867,0.05276140118412303,0.06680729212330683,0.026877391025320524
ECSC_1038_3_85F_1038_YR3,1.83712642346659,2.9080968618392946,545,7yr,frog_where_are_you,9.70387422357053,34.45068919168507,54.222386390168424,0.2095863056092151,0.08040738946821249,20.04217670947472,0.11951544163840791,0.1763655599033551,0.17746736857029688,0.1135925808708179,0.0839923231980373,0.06469915697417605,0.05478126323569378,0.09912156577881336,0.030057350362189247,0.06139432308544117,0.01901306638277133
ECSC_1016_1_85M_1016_YR1,1.8468802762608376,2.184552773833275,272,7yr,one_frog_too_many,7.0158672325737275,19.60056914338913,33.902825925865415,0.10274638867375993,0.01310415881196125,13.18286044329175,0.14245109384922255,0.15436003331491252,0.30238430818151557,0.10796878813449975,0.06925042119934322,0.06348513657605878,0.05735383007068762,0.04562987052782258,0.044012359333976105,0.01310415881196125,0.0
ECSC_1016_2_85M_1016_YR2,1.878230594435046,2.722145116329193,366,7yr,boy_dog_frog,11.413449343254033,34.0321757580839,55.06938033520653,0.20596271332229682,0.0715866558076893,21.885213847158788,0.0814804239480352,0.08978254165861807,0.20604618448798712,0.15250891871623354,0.07125764873233865,0.14446892513485907,0.04849264399963155,0.08665258715287599,0.047723470361731496,0.03525260592588032,0.03633404988180899
ECSC_1016_3_85M_1016_YR3,1.6433829238337858,2.5050879240036013,583,7yr,frog_on_his_own,10.270761390403319,28.00708637201398,41.46935929409176,0.16571040317371122,0.0419881401728673,17.557923733320017,0.13370597006229,0.16869818866990313,0.14293399641531265,0.12904510303498815,0.0870817421711427,0.11271130574136938,0.06011329073128274,0.11637905694864709,0.007343206052196832,0.020485249172596552,0.02150289100027075
ECSC_1048_1_85M_1048_YR1,1.457303698408988,2.4108589828014373,244,7yr,boy_dog_frog,6.948882802397474,18.40735826159474,29.12868211269253,0.07990106079180362,0.020568429705902842,12.7452546526342,0.1498244304278978,0.21109311854045548,0.21409566166916214,0.09696114252459297,0.11013380512096432,0.08899147817313535,0.04899930275198827,0.03951411858916598,0.019818512496734803,0.01499323160414851,0.005575198101754334
ECSC_1048_2_85M_1048_YR2,1.8921100477057116,2.017715772986412,451,7yr,one_frog_too_many,11.325994404953082,38.82769899353225,52.605093665046816,0.2591747668388526,0.07830451762288226,22.093092577782382,0.09898714600678327,0.1337520244012739,0.16445813552993993,0.13259192779194473,0.0802854645270562,0.09262003228787123,0.038130502616278095,0.15231080115288936,0.02855944806308101,0.05392928332281975,0.024375234300062512
ECSC_1048_3_85M_1048_YR3,1.864043336529886,2.5017188787460327,347,7yr,one_frog_too_many,10.585528682234283,36.59297834263303,56.67623428874186,0.21562863800591942,0.05193133354750734,20.54601631991325,0.10067033109987089,0.1344804735582987,0.21512016728747613,0.09409295828873372,0.06569421729263245,0.13430656490215154,0.04000664956491715,0.06524658590538321,0.09845071855302887,0.04234986184178266,0.009581471705724678
ECSC_1058_1_86F_1058_YR1,1.678218556796351,2.648634284734726,525,7yr,frog_where_are_you,7.517381996089846,27.044408807654875,44.400338254819715,0.16829987505395258,0.043751829425825464,16.930528622769067,0.19242919557347996,0.14448078587764754,0.19435669930371302,0.10125686478352282,0.08735669109284426,0.06704200692601524,0.04477788138882459,0.08986559020528635,0.034682455422840784,0.01964725857453329,0.024104570851292174
ECSC_1058_2_86F_1058_YR2,1.7045872113397045,2.543888121843338,801,7yr,one_frog_too_many,7.890709899823907,38.585334038428954,58.91329987836127,0.2337424206302012,0.07787246513354872,20.602744173483742,0.11876741908705062,0.12402249106670875,0.26693452344897156,0.11576821015084349,0.05670399436387183,0.05925460695496024,0.024806334297392308,0.0906188073928305,0.065251148103822,0.05691993956283761,0.0209525255707111
ECSC_1058_3_86F_1058_YR3,1.7346517064879017,2.689794236421585,1246,7yr,frog_where_are_you,10.61963231582497,37.5561533897419,68.6072424125681,0.22953926791105506,0.10746937787764185,23.196467545275397,0.11942203672565044,0.17119959853777406,0.16864328114331692,0.0754524650970107,0.06996146583122498,0.0733335017008002,0.09244838305316767,0.09725068073068595,0.024819209302727227,0.06419050557848376,0.0432788722991581
ECSC_1076_1_87M_1076_YR1,1.3283371710969554,2.5758908301591874,293,7yr,frog_where_are_you,7.605868191638285,22.579380201784545,43.288306077612745,0.1395694074343287,0.06352624868072752,16.43659200129028,0.10022784581986162,0.1698496648579405,0.2646977579986272,0.13078055744190528,0.06623066813045421,0.08558200427096686,0.04306209404591561,0.05769084891500844,0.018352309838592738,0.05825275605776778,0.005273492622959743
ECSC_1076_2_87M_1076_YR2,1.6619357376329362,2.496006077528,372,7yr,boy_dog_frog,7.794572667305249,22.385021637396587,57.17746755749306,0.16224902989328116,0.0863435324071827,18.896185892716687,0.03813377767177014,0.1732586240000546,0.30982296689368927,0.11767656246656871,0.1052440353494441,0.07261776491549278,0.020997238809699264,0.04588042752586011,0.03002506996023834,0.05931932222715428,0.027024210180028423
