doc_id,author_id,age_months,age_bin,sex,word_count,token_count,contrast_W4,n_sent_W4,contrast_W16,n_sent_W16,contrast_W32,n_sent_W32,contrast_W64,n_sent_W64,contrast_W128,n_sent_W128
ECSC_3005_1_77M_3005_YR1,3005,77,5-6y,M,480,588,1.1935221882737794,3,-0.9134344427643168,3,-0.06600791633490817,3,-0.6551260698108874,3,0.8524286068970622,3.0
ECSC_3006_1_77M_3006_YR1,3006,77,5-6y,M,361,415,-0.9059492915357462,3,0.2589145720600147,3,0.5098258926448261,3,0.8250093157977352,3,1.6152247120664305,3.0
ECSC_1004_1_78F_1004_YR1,1004,78,5-6y,F,548,629,-1.4676976707447855,3,0.5316270450681075,3,1.8679277487394386,3,-0.1536891231290751,3,0.34066796954684236,3.0
ECSC_1004_2_78F_1004_YR2,1004,78,5-6y,F,434,499,0.08554719217005162,3,-0.5917816982826108,3,0.46100415868238187,3,0.6218300964134597,3,-0.15815458300100774,3.0
ECSC_1004_3_78F_1004_YR3,1004,78,5-6y,F,435,476,1.7043308521999083,3,2.3970698318966206,3,2.37931685222173,3,2.282212401982694,3,2.828576511029446,3.0
ECSC_4066_1_78F_4066_YR1,4066,78,5-6y,F,416,457,-0.2047874425551408,3,1.2853024173331724,3,1.1837135367842013,3,1.462456464865439,3,0.05321019417367009,3.0
ECSC_1068_1_78M_1068_YR1,1068,78,5-6y,M,351,413,0.1930736301573069,3,0.09984940871724308,3,1.348691233913965,3,0.8139763787677947,3,0.9984300616874977,3.0
ECSC_1068_2_78M_1068_YR2,1068,78,5-6y,M,437,502,-0.41180233743965733,3,-0.1745231794627324,3,1.2314302802532031,3,0.7094275657029535,3,0.9154774730372215,3.0
ECSC_1068_3_78M_1068_YR3,1068,78,5-6y,M,497,581,0.9125536036247875,3,1.9042971242165798,3,1.4196830984475597,3,1.9203221611372185,3,1.9585254606395417,3.0
ECSC_2026_1_78M_2026_YR1,2026,78,5-6y,M,242,272,0.4561219184532568,3,-0.09662851753779715,3,1.211175273307034,3,2.33201157941722,3,1.162303073833329,3.0
ECSC_4017_1_78M_4017_YR1,4017,78,5-6y,M,264,296,-0.5307881978391894,3,1.0048412063299874,3,1.5411558913789296,3,0.37058244825572234,3,-0.185136824413315,3.0
ECSC_1035_1_79M_1035_YR1,1035,79,7-8y,M,306,377,-0.34113753217373616,3,0.13108448803655323,3,-0.047692234489198015,3,0.9574715801085629,3,0.3221651049363717,3.0
ECSC_1035_2_79M_1035_YR2,1035,79,7-8y,M,283,363,0.7757076022750704,3,1.5408403692332684,3,0.4029027581479734,3,3.271755476305861,3,2.6020913633377245,3.0
ECSC_1035_3_79M_1035_YR3,1035,79,7-8y,M,285,329,0.64077767710695,3,1.4355398455282113,3,1.818950379211218,3,1.9053938838582656,3,3.1553922556498235,3.0
ECSC_4057_1_79M_4057_YR1,4057,79,7-8y,M,161,184,-0.6077209237460376,3,0.9921494358952608,3,0.7545372323220964,3,0.241896427958358,3,1.7774854204349597,2.0
ECSC_1064_1_80F_1064_YR1,1064,80,7-8y,F,283,315,-0.5584855396531927,3,-0.048372826472793395,3,0.17610109904583404,3,-1.1559172687118366,3,0.8348109463875694,3.0
ECSC_1064_2_80F_1064_YR2,1064,80,7-8y,F,271,309,-0.11805338903762456,3,1.0829327967998157,3,0.5420260466141714,3,1.7489123740107007,3,2.8133530392977306,3.0
ECSC_1064_3_80F_1064_YR3,1064,80,7-8y,F,336,381,-1.191685224348139,3,1.988424949132112,3,2.2188490999137085,3,2.2825832195584854,3,1.9982057553549077,3.0
ECSC_2024_1_80F_2024_YR1,2024,80,7-8y,F,171,189,0.3820244103985629,3,0.8985054062281493,3,0.6801994304864672,3,-0.039556081366810804,3,2.5471122636163246,2.0
ECSC_1041_1_80M_1041_YR1,1041,80,7-8y,M,314,351,0.8585039029477941,3,0.09037849848066852,3,0.6738355259634309,3,1.6985619730412125,3,1.5647918789180153,3.0
ECSC_1041_2_80M_1041_YR2,1041,80,7-8y,M,310,359,1.4733567492314832,3,1.3987679960783506,3,1.5260643448708784,3,1.7535748548227839,3,1.494362822459833,3.0
ECSC_1041_3_80M_1041_YR3,1041,80,7-8y,M,363,418,-0.5113225936811816,3,-0.4915401320933144,3,-0.2525569801655987,3,0.07112837525200232,3,0.97173608606038,3.0
ECSC_1080_1_81M_1080_YR1,1080,81,7-8y,M,289,342,1.0786585738285188,3,0.4223765009451945,3,1.539080473623688,3,0.7668801272675013,3,0.6844866720785442,3.0
ECSC_1080_2_81M_1080_YR2,1080,81,7-8y,M,282,328,1.3285294528353997,3,0.6592000644894402,3,1.4004054470290612,3,1.559925472743818,3,1.3559525841459061,3.0
ECSC_1080_3_81M_1080_YR3,1080,81,7-8y,M,422,510,-0.9153203025202975,3,0.9785732924469195,3,-0.6566740747354917,3,-0.6094261672727749,3,0.6887479102686506,3.0
ECSC_1084_1_81M_1084_YR1,1084,81,7-8y,M,311,354,1.0860910844998863,3,0.3444186428595297,3,0.8301197929808984,3,1.2677505625061358,3,1.490571011593727,3.0
ECSC_1084_2_81M_1084_YR2,1084,81,7-8y,M,300,356,-0.09187986597438935,3,0.9988247131420286,3,1.4844785539094183,3,0.22734261854905538,3,1.6952491120220972,3.0
ECSC_1084_3_81M_1084_YR3,1084,81,7-8y,M,273,301,-0.04344378780909974,3,0.03970857752072384,3,-0.6701152151106283,3,-1.2288696008430684,3,-0.45026454958365375,3.0
ECSC_4029_1_81M_4029_YR1,4029,81,7-8y,M,269,304,1.1817127218410717,3,2.3238121155848055,3,1.9731536400027279,3,2.2182448452678387,3,2.046623064438086,3.0
ECSC_1003_1_82F_1003_YR1,1003,82,7-8y,F,301,393,-0.029599673428684525,3,0.8350939342746422,3,-0.19601633916686148,3,-0.628737021788823,3,-0.6804387916783905,3.0
ECSC_1003_2_82F_1003_YR2,1003,82,7-8y,F,566,632,0.45385859501479703,3,1.6295394274711639,3,1.1555115406361063,3,1.525533997498712,3,1.7750445285995837,3.0
ECSC_1003_3_82F_1003_YR3,1003,82,7-8y,F,339,376,2.561447414132044,3,1.1704298044549606,3,2.235871940544215,3,2.7505167297231394,3,1.6750375681922183,3.0
ECSC_1024_1_82F_1024_YR1,1024,82,7-8y,F,623,692,0.04322901522355845,3,-1.119402231960517,3,0.22116177041434004,3,0.5918508891875127,3,0.039946079704528493,3.0
ECSC_1024_2_82F_1024_YR2,1024,82,7-8y,F,761,860,-1.6047628287047975,3,-1.4953788360012366,3,-1.4918473145564815,3,-1.8560152568047525,3,-0.783798405886381,3.0
ECSC_1024_3_82F_1024_YR3,1024,82,7-8y,F,349,380,-9.552820320060662e-05,3,1.23199214110449,3,2.0491097723944773,3,2.0222007281862857,3,0.646382322639921,3.0
ECSC_1039_1_82F_1039_YR1,1039,82,7-8y,F,387,460,1.7979243577977602,3,2.999748571982432,3,3.448146552738556,3,3.0794385520325562,3,2.1921064875771914,3.0
ECSC_1039_2_82F_1039_YR2,1039,82,7-8y,F,597,671,-0.8103855237307497,3,-0.22656725705100422,3,-0.13371530888411953,3,2.0396277485509486,3,1.8307092886807244,3.0
ECSC_1039_3_82F_1039_YR3,1039,82,7-8y,F,601,694,0.751951592669466,3,0.8275122593324924,3,-0.11774944379755244,3,1.6308557144756028,3,0.32466607396549213,3.0
ECSC_1018_1_82M_1018_YR1,1018,82,7-8y,M,256,301,0.8660239992761172,3,2.502307117831771,3,1.9193181918854663,3,3.1952995679144,3,2.5110316809205235,3.0
ECSC_1005_1_83F_1005_YR1,1005,83,7-8y,F,195,224,0.4647956670879516,3,0.8221429657665013,3,0.9522861241889604,3,1.3544204977734224,3,1.1192799294933076,2.0
ECSC_1005_2_83F_1005_YR2,1005,83,7-8y,F,369,404,-1.39743471684997,3,-0.4095794414898126,3,-0.33594521563521074,3,-0.49295045387963626,3,-0.11771000494007677,3.0
ECSC_1005_3_83F_1005_YR3,1005,83,7-8y,F,366,427,1.0942022258454354,3,1.4230259768196316,3,1.4956003525237893,3,1.0569214891470986,3,1.4601068447200507,3.0
ECSC_4068_1_84F_4068_YR1,4068,84,7-8y,F,216,232,-0.9930105850394056,3,1.693964220069107,3,1.7106042604793374,3,1.693433546747384,3,2.141943712834126,3.0
ECSC_1094_1_84M_1094_YR1,1094,84,7-8y,M,241,267,0.6279969748359303,3,1.5283885312555447,3,0.6992858826793754,3,0.8783791617639708,3,1.5992979901305577,3.0
ECSC_1094_2_84M_1094_YR2,1094,84,7-8y,M,398,437,1.6485841514502777,3,1.702824634327727,3,2.0483127637447844,3,1.7961975941857684,3,2.542773321574552,3.0
ECSC_1094_3_84M_1094_YR3,1094,84,7-8y,M,389,446,-2.2983895620263435,3,0.9667487058890746,3,1.5559482606574317,3,0.9678745704880495,3,1.7123154755974472,3.0
ECSC_1038_1_85F_1038_YR1,1038,85,7-8y,F,496,541,1.094908180304646,3,2.097430769843056,3,1.1687212422519409,3,2.1251062440450172,3,0.8340725910620077,3.0
ECSC_1038_2_85F_1038_YR2,1038,85,7-8y,F,514,551,0.6157920085617435,3,1.1478542183188287,3,0.9102274543311212,3,1.0932315409677102,3,0.9288863091006574,3.0
ECSC_1038_3_85F_1038_YR3,1038,85,7-8y,F,479,545,-0.059601010977896406,3,-0.3138153206858066,3,-0.10734196320119598,3,-0.4421449440639876,3,0.4099514441058658,3.0
ECSC_1016_1_85M_1016_YR1,1016,85,7-8y,M,249,272,0.0011303086544142693,3,2.3910603535660986,3,1.584633751207761,3,2.552376411864401,3,2.7214199311274325,3.0
ECSC_1016_2_85M_1016_YR2,1016,85,7-8y,M,314,366,-0.4474417485929945,3,0.0763852136843282,3,0.4053099622632181,3,1.0247940207306059,3,1.0161228443413959,3.0
ECSC_1016_3_85M_1016_YR3,1016,85,7-8y,M,527,583,0.2716993517704451,3,0.3836790221744972,3,-0.18332270659830038,3,0.30876128178510526,3,0.8253824010623898,3.0
ECSC_1048_1_85M_1048_YR1,1048,85,7-8y,M,225,244,-0.2716207582539098,3,2.386651013456959,3,0.0675092374030933,3,1.5721820931319492,3,1.1382628529909333,3.0
ECSC_1048_2_85M_1048_YR2,1048,85,7-8y,M,388,451,-0.6707367851205687,3,1.4075249583840994,3,1.3198774979709125,3,2.1421497568714734,3,3.0541550680246377,3.0
ECSC_1048_3_85M_1048_YR3,1048,85,7-8y,M,282,347,2.151619053688274,3,1.633280537998689,3,0.8037621379989686,3,0.7991546107373816,3,2.186049567223361,3.0
ECSC_1058_1_86F_1058_YR1,1058,86,7-8y,F,486,525,-0.36968188876316255,3,1.6639512077079808,3,1.6617638984445253,3,2.178874986071175,3,1.7770631731347233,3.0
ECSC_1058_2_86F_1058_YR2,1058,86,7-8y,F,703,801,-1.8718667831829954,3,-0.3293372045461473,3,-0.4414361731937124,3,0.5433379889827973,3,0.8799746438787069,3.0
ECSC_1058_3_86F_1058_YR3,1058,86,7-8y,F,1113,1246,0.8950929883974771,3,0.9509880758957184,3,1.3824792660113043,3,0.997924576586145,3,1.225782946590705,3.0
ECSC_1076_1_87M_1076_YR1,1076,87,7-8y,M,268,293,0.25117532182791075,3,1.4754301978339777,3,0.47830819098735194,3,1.1210585521042604,3,1.185981579475739,3.0
ECSC_1076_2_87M_1076_YR2,1076,87,7-8y,M,324,372,0.2271649214846169,3,0.3644003775288201,3,2.3385813747989452,3,1.2172746009955155,3,1.141903777250792,3.0
ECSC_1076_3_87M_1076_YR3,1076,87,7-8y,M,403,451,-1.668093389659882,3,-1.356845613571344,3,-0.5595278170543119,3,-0.7733283070757541,3,-1.1911950972648844,3.0
ECSC_1086_1_87M_1086_YR1,1086,87,7-8y,M,155,169,0.5631009896823447,3,0.044897322367252857,3,-0.5405285273886807,3,1.8744149183123227,3,2.9984897803728323,2.0
ECSC_1086_2_87M_1086_YR2,1086,87,7-8y,M,475,530,1.1500107746810706,3,2.032554678681291,3,1.956530533579146,3,2.481210511364395,3,1.1910837367949678,3.0
ECSC_1086_3_87M_1086_YR3,1086,87,7-8y,M,293,321,1.0242059877303384,3,1.4645257710977448,3,1.2778105726070226,3,1.308036374647422,3,0.7457764791786287,3.0
ECSC_2002_1_87M_2002_YR1,2002,87,7-8y,M,278,309,-0.8301410716160113,3,0.5586209802989639,3,0.918792205936979,3,1.381199498276585,3,1.275428778573031,3.0
ECSC_1075_1_88F_1075_YR1,1075,88,7-8y,F,224,258,0.971340072714963,3,0.6342811385291137,3,1.0310851302698423,3,0.8502896601256168,3,0.15629030769729096,2.0
ECSC_1075_2_88F_1075_YR2,1075,88,7-8y,F,423,496,0.6253956100790687,3,1.4999303066697385,3,0.8343346565455615,3,0.8266599894171018,3,2.6322945182889343,3.0
ECSC_1075_3_88F_1075_YR3,1075,88,7-8y,F,312,350,0.628957201211164,3,1.975529496852202,3,1.0096567510337744,3,1.0761661629975465,3,1.1496564575625086,3.0
ECSC_4011_1_88F_4011_YR1,4011,88,7-8y,F,225,255,1.9597560335656208,3,2.0057637397715875,3,1.5070910332288951,3,0.9400364323626343,3,1.5250988973526969,3.0
ECSC_1078_1_88M_1078_YR1,1078,88,7-8y,M,273,326,-0.4436312922803162,3,0.012465649623139398,3,0.9450461497627837,3,0.6550446221775036,3,0.7069347366883288,3.0
ECSC_1078_2_88M_1078_YR2,1078,88,7-8y,M,271,327,-1.0343173741869296,3,0.5501514306041538,3,0.45981397687712544,3,0.9914919542300736,3,1.8092490213592642,3.0
ECSC_1078_3_88M_1078_YR3,1078,88,7-8y,M,483,606,0.14033893326119087,3,1.7729053179317074,3,0.5258116468445225,3,-0.05327315097197463,3,1.7075220278455827,3.0
ECSC_1002_1_89F_1002_YR1,1002,89,7-8y,F,446,501,0.4168365362075667,3,0.36928873999903833,3,1.2751528552947993,3,0.8796600783539761,3,3.086246737717231,3.0
ECSC_1002_2_89F_1002_YR2,1002,89,7-8y,F,545,614,0.40146951256655544,3,0.6905503327086603,3,1.1328742835897287,3,1.5938968965912175,3,1.5555095426258703,3.0
ECSC_1002_3_89F_1002_YR3,1002,89,7-8y,F,364,434,1.2762270486842067,3,1.3087122850632458,3,2.5818108742146144,3,1.2987928040729115,3,2.0517339786395676,3.0
ECSC_1030_1_89F_1030_YR1,1030,89,7-8y,F,324,368,1.148184077570379,3,0.997137174006248,3,0.6434093738212614,3,1.3746336917476019,3,1.3867032449952408,3.0
ECSC_1030_2_89F_1030_YR2,1030,89,7-8y,F,484,602,-1.0164472593022198,3,-0.19644298629273593,3,0.2708969591264946,3,-0.4698523894560891,3,1.0388251220813511,3.0
ECSC_1030_3_89F_1030_YR3,1030,89,7-8y,F,485,543,0.0027843202130409437,3,1.8232770366580968,3,2.265997358333396,3,2.4561372708782194,3,2.6023852998195642,3.0
ECSC_1054_1_89F_1054_YR1,1054,89,7-8y,F,357,418,0.12325725722681252,3,1.025058623315232,3,1.394026503562144,3,3.056597691017981,3,2.592724763835354,3.0
ECSC_1054_2_89F_1054_YR2,1054,89,7-8y,F,435,478,0.6860285797615108,3,2.011358263692063,3,0.7327320526855224,3,0.53102842091102,3,1.3623132380266743,3.0
ECSC_1054_3_89F_1054_YR3,1054,89,7-8y,F,375,445,-1.226295484433205,3,1.0049700466730853,3,0.8070807984609963,3,1.3136997358875402,3,0.7117621418269756,3.0
ECSC_1026_1_89M_1026_YR1,1026,89,7-8y,M,316,356,0.9989266225595018,3,2.837129315931687,3,0.49484091031429017,3,1.8173399832364072,3,2.085374488861835,3.0
ECSC_1026_2_89M_1026_YR2,1026,89,7-8y,M,404,449,0.027234650576692426,3,1.3249985799900115,3,0.5819865935013171,3,0.39202654071235016,3,0.6152827376221264,3.0
ECSC_1026_3_89M_1026_YR3,1026,89,7-8y,M,405,456,-0.38902596055853694,3,1.355485218323017,3,2.021549348567829,3,1.1127087782084757,3,2.455463556629828,3.0
ECSC_1031_1_90F_1031_YR1,1031,90,7-8y,F,254,311,-0.4529673099488194,3,0.9282447502677639,3,0.8561137382515996,3,1.1970901796788376,3,2.1636336509146243,3.0
ECSC_1031_2_90F_1031_YR2,1031,90,7-8y,F,384,417,0.8809509406177193,3,-0.010111498039209854,3,1.090353903493946,3,1.905565961325708,3,2.8767471927663912,3.0
ECSC_1031_3_90F_1031_YR3,1031,90,7-8y,F,409,470,-1.933646423038966,3,-0.024101934004691072,3,0.9227467042851992,3,0.25064947770305146,3,1.5080455039054186,3.0
ECSC_1044_1_90F_1044_YR1,1044,90,7-8y,F,575,694,-0.9862653620149144,3,-2.3147757728850973,3,-0.499495486926891,3,0.6480839394801923,3,0.5912407877886056,3.0
ECSC_1044_2_90F_1044_YR2,1044,90,7-8y,F,733,813,1.5934628186034612,3,1.2331630639578852,3,2.9204276315219437,3,2.006044989885312,3,1.4384747690047315,3.0
ECSC_1044_3_90F_1044_YR3,1044,90,7-8y,F,219,244,-0.12097212353227908,3,0.1107616842682646,3,-0.7863377098654593,3,-0.7500832432746427,3,-0.9451774425151148,3.0
ECSC_1060_2_90M_1060_YR2,1060,90,7-8y,M,593,676,0.11201587357264546,3,0.960620606105063,3,0.05964701271090663,3,1.087155461371199,3,1.655568257077352,3.0
ECSC_1060_3_90M_1060_YR3,1060,90,7-8y,M,471,513,-0.4685980037109608,3,1.2799817156506463,3,-0.5448198552021072,3,2.416713046372774,3,0.6537594806301398,3.0
ECSC_1040_1_91F_1040_YR1,1040,91,7-8y,F,640,742,-2.383212101931346,3,0.9170690556132431,3,0.6818198416584053,3,1.6709324209382022,3,1.659848565408461,3.0
ECSC_1040_2_91F_1040_YR2,1040,91,7-8y,F,434,523,2.490635723877206,3,2.059402215718879,3,2.049025007032743,3,2.0760756971268055,3,1.1285949107714992,3.0
ECSC_1040_3_91F_1040_YR3,1040,91,7-8y,F,482,540,-0.3451005711021575,3,0.7038025688788561,3,0.5949195167831255,3,1.5729600028624047,3,1.8921530253739158,3.0
ECSC_1027_1_91M_1027_YR1,1027,91,7-8y,M,349,375,1.9039988581295944,3,2.0789079664657737,3,1.6749170033772778,3,1.8171629945903327,3,1.7798806935660998,3.0
ECSC_1027_2_91M_1027_YR2,1027,91,7-8y,M,430,515,-2.1811067102172212,3,0.18533732102540443,3,-0.44044140133845805,3,1.061060902728823,3,1.4103227279155472,3.0
ECSC_1027_3_91M_1027_YR3,1027,91,7-8y,M,324,353,1.1063555786477632,3,1.8367282018578004,3,1.1661232424927062,3,1.400827443666626,3,1.9785225643580002,3.0
ECSC_4070_1_91M_4070_YR1,4070,91,7-8y,M,351,392,3.4407611455667815,3,2.173732950411629,3,1.2486043761861156,3,2.2302705873107347,3,2.8001141540876158,3.0
ECSC_1098_1_92M_1098_YR1,1098,92,7-8y,M,176,212,1.2854852463475268,3,1.5918237133664566,3,0.890521228061227,3,0.3796059323341228,3,0.03513990102954945,2.0
ECSC_1098_2_92M_1098_YR2,1098,92,7-8y,M,246,264,1.2549734242176278,3,1.9734802963626132,3,1.5453203292728637,3,-0.03173700618092634,3,1.8387878285865005,3.0
ECSC_1098_3_92M_1098_YR3,1098,92,7-8y,M,279,313,0.08037894084927877,3,1.7051412538909103,3,2.0135938189888907,3,1.0903931578223394,3,2.8645883342969203,3.0
ECSC_1034_1_93F_1034_YR1,1034,93,7-8y,F,270,310,0.04578789562680968,3,4.145713985863467,3,2.1045695465317213,3,2.1756563113494107,3,1.859992362728234,3.0
ECSC_1034_2_93F_1034_YR2,1034,93,7-8y,F,667,811,0.37662507299779796,3,1.3250749856232773,3,1.5586141539121001,3,1.018122378955156,3,1.4437214480231246,3.0
ECSC_1034_3_93F_1034_YR3,1034,93,7-8y,F,342,390,0.4331042385044788,3,2.4507087442519646,3,-0.17539120620352658,3,2.21833652802813,3,1.9504182016578995,3.0
ECSC_1087_2_93F_1087_YR2,1087,93,7-8y,F,152,166,-0.31004871813712687,3,0.5782659693969178,3,0.08811970610151054,3,0.5410294514486499,3,0.5897331157857303,2.0
ECSC_1087_3_93F_1087_YR3,1087,93,7-8y,F,237,280,-0.9007395091747821,3,0.44030437861182675,3,1.0790662083922185,3,1.9035526923427522,3,1.6455809138295827,3.0
ECSC_4019_1_93M_4019_YR1,4019,93,7-8y,M,287,333,-0.46232017555602134,3,-0.4769828844912767,3,0.8660788261267173,3,1.717953723970507,3,1.254475614174214,3.0
ECSC_1008_1_94F_1008_YR1,1008,94,7-8y,F,561,655,-1.4865517960772043,3,1.4819922570879926,3,0.4562807554051062,3,0.4763075252728261,3,1.4304773612898378,3.0
ECSC_1008_2_94F_1008_YR2,1008,94,7-8y,F,514,607,0.1933245483552916,3,1.5832580470856614,3,1.3298365168734587,3,1.22129107187202,3,1.948195113090058,3.0
ECSC_1008_3_94F_1008_YR3,1008,94,7-8y,F,591,751,-0.5175219102152256,3,2.709926242167937,3,3.052740324879958,3,2.4074195683784434,3,3.1624839842886168,3.0
ECSC_1009_1_94F_1009_YR1,1009,94,7-8y,F,585,697,0.5143259363726767,3,-0.328759916142421,3,0.19821560949969377,3,2.9196315648794116,3,1.6463160327706519,3.0
ECSC_1009_2_94F_1009_YR2,1009,94,7-8y,F,1237,1510,0.613556022761688,3,0.7206873760015903,3,0.9620376800465027,3,1.9524197167189243,3,1.2349284841728345,3.0
ECSC_1009_3_94F_1009_YR3,1009,94,7-8y,F,625,763,0.8174357637767006,3,1.2558096232250262,3,2.063221283649832,3,1.5314244503542955,3,1.3303944485849049,3.0
ECSC_1012_1_94F_1012_YR1,1012,94,7-8y,F,377,448,0.8669939269751872,3,0.8332644177958168,3,1.4248598663901026,3,1.0911865263990628,3,2.475910752752893,3.0
ECSC_1012_2_94F_1012_YR2,1012,94,7-8y,F,292,339,1.4299809480167707,3,0.5420574074146067,3,1.8745566636271933,3,2.2036640417522335,3,1.385307179301223,3.0
ECSC_1012_3_94F_1012_YR3,1012,94,7-8y,F,340,378,0.11388682107821906,3,1.1444719243068524,3,0.7178329262681591,3,2.7613436793029624,3,1.1325303638397968,3.0
ECSC_1021_1_94F_1021_YR1,1021,94,7-8y,F,867,965,0.21592395907371667,3,1.5324773919412396,3,0.6485710292976204,3,1.3545086178302235,3,0.6794521155383837,3.0
ECSC_1021_2_94F_1021_YR2,1021,94,7-8y,F,1268,1402,-0.9718326248490722,3,-0.23419489575406857,3,2.6392243822746426,3,0.2897084978871397,3,1.5628147585262608,3.0
ECSC_1021_3_94F_1021_YR3,1021,94,7-8y,F,851,989,1.2813519419933774,3,2.023258868663857,3,2.96856575186853,3,2.5974231702111266,3,2.830289040804008,3.0
ECSC_4045_1_94M_4045_YR1,4045,94,7-8y,M,214,237,0.5669858693635651,3,1.4857769483097538,3,1.0364098957515926,3,1.4029556473840756,3,0.8204140269051972,3.0
ECSC_4020_1_95F_4020_YR1,4020,95,7-8y,F,355,409,0.5538109331045247,3,0.7132185601362457,3,2.4963656283223443,3,2.8177217351590165,3,3.121291250127561,3.0
ECSC_4039_1_95F_4039_YR1,4039,95,7-8y,F,364,416,0.31554027571034,3,-0.13380731733672643,3,0.05583186200711395,3,1.13040456594231,3,0.676566956704349,3.0
ECSC_4049_1_95F_4049_YR1,4049,95,7-8y,F,236,273,0.19993835210762176,3,0.5345291927036672,3,-0.24947818631743782,3,1.7083700867868041,3,2.0035555248492827,3.0
ECSC_4023_1_95M_4023_YR1,4023,95,7-8y,M,268,311,0.9261236852256625,3,0.6194004701420668,3,-0.28687373207377187,3,1.6346571515465147,3,2.0432589964015566,3.0
ECSC_2027_1_100M_2027_YR1,2027,100,9-11y,M,488,550,-1.1664714727828662,3,-0.3474984128094007,3,0.38474831211051935,3,0.17975849977463812,3,1.6828434356905033,3.0
ECSC_1015_1_102F_1015_YR1,1015,102,9-11y,F,860,1109,-0.13554918941699304,3,-0.1787423504419523,3,0.3817395385251657,3,0.22250683671470287,3,1.8760843528767,3.0
ECSC_1015_2_102F_1015_YR2,1015,102,9-11y,F,943,1160,-1.0381668647554299,3,0.28609960448209054,3,-1.4476320502186253,3,0.17758138872581733,3,1.9346027821090115,3.0
ECSC_1015_3_102F_1015_YR3,1015,102,9-11y,F,670,773,-0.42245661038671906,3,1.0815768613795786,3,0.9202095815462941,3,0.9250914683448147,3,0.7616199428362789,3.0
ECSC_1059_1_104F_1059_YR1,1059,104,9-11y,F,639,721,1.2407604352373414,3,1.9907327590323447,3,1.0274307604924415,3,1.6675774697761445,3,2.6895816022500547,3.0
ECSC_1059_2_104F_1059_YR2,1059,104,9-11y,F,344,396,1.1782679785271892,3,0.10614583666073256,3,0.23073201113755148,3,2.3063097653333497,3,0.6188543748084044,3.0
ECSC_1059_3_104F_1059_YR3,1059,104,9-11y,F,322,370,-3.025886853809101,3,-0.947502128585764,3,-0.40898271414745735,3,-1.5681220215618044,3,-0.6754829076422019,3.0
ECSC_4015_1_104F_4015_YR1,4015,104,9-11y,F,677,804,0.3654472086325693,3,0.003681657526810378,3,0.3403213762765664,3,1.0395585480299732,3,1.3845645801193607,3.0
ECSC_4079_1_104F_4079_YR1,4079,104,9-11y,F,315,339,0.6392056304213908,3,1.3886409266732531,3,2.9426660520451384,3,1.8814615816741747,3,1.1032715479294455,3.0
ECSC_1022_1_106M_1022_YR1,1022,106,9-11y,M,540,660,0.3840059189134453,3,0.04981640088635131,3,1.030999355281301,3,0.8623155379488923,3,1.1784780662188827,3.0
ECSC_1022_2_106M_1022_YR2,1022,106,9-11y,M,295,333,0.8138601082467679,3,0.8855908435912356,3,2.314669535263089,3,1.7068087995090389,3,2.0225397838774546,3.0
ECSC_1022_3_106M_1022_YR3,1022,106,9-11y,M,336,402,-1.1045400557765521,3,-0.2359644987598978,3,-0.4091491201347604,3,0.2179341630697357,3,1.549992005008167,3.0
ECSC_1001_1_107F_1001_YR1,1001,107,9-11y,F,323,360,1.5032825999068786,3,2.328390583090711,3,1.622245948047837,3,3.2103521179757215,3,2.32728937398974,3.0
ECSC_1001_2_107F_1001_YR2,1001,107,9-11y,F,485,562,-0.17501420793977698,3,1.0949588282693055,3,1.7188495318697274,3,2.154977126222482,3,0.9055833305280491,3.0
ECSC_1001_3_107F_1001_YR3,1001,107,9-11y,F,356,382,-0.03143421566255237,3,0.3544349229184678,3,1.5298830451377878,3,1.5046861993178393,3,1.2781924488900318,3.0
ECSC_4007_1_107M_4007_YR1,4007,107,9-11y,M,542,601,0.31651003379496295,3,0.737442865780828,3,1.4375367286201846,3,0.4018652034333326,3,0.8652582668153231,3.0
ECSC_4054_1_96F_4054_YR1,4054,96,7-8y,F,473,530,-0.7925097552001535,3,-1.5625604578456835,3,-1.1824673896634235,3,0.3582542301375142,3,1.3587620233666466,3.0
ECSC_4062_1_96F_4062_YR1,4062,96,7-8y,F,572,682,0.28617494900654855,3,2.8360365945834123,3,2.248802601158985,3,1.4662444123272345,3,1.5156802263559337,3.0
ECSC_4056_1_96M_4056_YR1,4056,96,7-8y,M,355,415,-0.7475158514275865,3,0.7260980484576761,3,-0.8505114008239875,3,0.4233887308587383,3,-0.7550071078479009,3.0
ECSC_1006_1_97F_1006_YR1,1006,97,9-11y,F,206,231,-1.47637948765564,3,2.77001645900881,3,1.4302619797117913,3,1.2394541734808078,3,2.2306617161861158,3.0
ECSC_1006_2_97F_1006_YR2,1006,97,9-11y,F,577,655,-1.0396363406672553,3,1.2560942338820222,3,1.6357547546828741,3,2.2854928678069193,3,2.409941937087582,3.0
ECSC_1006_3_97F_1006_YR3,1006,97,9-11y,F,445,510,-0.8298519111504596,3,0.46571891159558193,3,-0.4621436831857593,3,1.1098803203560386,3,1.3199658070665283,3.0
ECSC_1099_1_97F_1099_YR1,1099,97,9-11y,F,662,847,-2.3949255272608503,3,-1.8664319508078508,3,-0.6782776525206932,3,0.17914385775778952,3,0.18278567769621953,3.0
ECSC_1099_2_97F_1099_YR2,1099,97,9-11y,F,794,871,1.2056733696952644,3,2.070998874191356,3,1.13005033376116,3,1.3765816510408684,3,0.35671085186735424,3.0
